zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
2532,41.75,-70.6,312,,,16,37,28,5,47,13,9,7
2534,41.67,-70.62,70,,,7,12,4,5,7,2,2,2
2535,41.34,-70.76,54,1,,1,6,2,2,3,4,,
2536,41.6,-70.57,372,1,,15,72,18,13,39,14,6,10
2537,41.73,-70.44,117,1,,3,21,11,1,20,9,4,2
2538,41.78,-70.64,113,,,1,13,6,3,8,1,3,1
2539,41.38,-70.52,334,,,19,69,10,5,26,20,8,9
2540,41.57,-70.63,553,1,,37,30,94,8,95,20,8,5
2542,41.71,-70.55,11,,,,,,,5,,2,
2543,41.48,-70.77,46,,,8,3,4,,7,,,
2553,41.71,-70.62,23,1,,,3,1,4,2,,,1
2554,41.29,-70.09,937,1,,37,263,31,15,74,57,7,15
2556,41.64,-70.62,106,1,,4,17,12,4,15,9,2,1
2557,41.44,-70.58,233,,,9,45,11,7,15,23,1,10
2558,41.75,-70.65,32,,,1,5,1,,,2,,2
2559,41.69,-70.62,112,,,4,10,7,11,16,9,6,4
2561,41.77,-70.54,40,,,,12,3,3,1,,,2
2562,41.79,-70.53,90,,,3,16,6,2,24,4,5,4
2563,41.73,-70.48,376,3,,14,61,45,7,54,17,12,2
2564,41.27,-69.98,19,,,3,5,,,2,1,,
2568,41.46,-70.61,370,,,24,58,26,7,40,21,6,12
2571,41.76,-70.7,338,1,1,17,31,45,22,30,10,11,8
2575,41.4,-70.66,90,,,5,27,8,1,9,3,,
2576,41.77,-70.76,90,1,,,13,3,9,11,6,8,7
2584,41.26,-70.01,56,,,1,27,2,,2,2,,1
2601,41.66,-70.3,1228,1,,48,91,172,26,140,40,30,24
2630,41.71,-70.31,95,,,6,8,9,2,24,2,1,2
2631,41.75,-70.07,299,1,,12,72,24,4,36,18,5,4
2632,41.66,-70.35,282,1,,8,70,28,6,51,15,9,3
2633,41.69,-69.97,246,4,,11,17,14,5,28,12,3,3
2635,41.62,-70.44,89,1,,5,22,10,2,14,7,1,3
2637,41.71,-70.27,10,,,1,3,,1,,,,
2638,41.73,-70.2,93,,,7,10,8,3,14,3,2,
2639,41.67,-70.14,124,,,2,6,3,4,7,9,1,2
2641,41.75,-70.15,41,1,,2,6,2,2,6,2,,1
2642,41.84,-69.98,104,2,,3,23,3,,9,2,2,5
2643,41.8,-69.94,25,,,1,3,2,1,2,,,
2644,41.68,-70.51,79,,,4,16,7,,12,4,,1
2645,41.71,-70.06,273,4,,7,66,28,5,15,5,7,4
2646,41.67,-70.07,113,,,8,9,3,1,11,6,1,5
2647,41.63,-70.31,15,,,3,1,2,,3,,,
2648,41.67,-70.42,188,4,,6,47,15,2,27,7,3,3
2649,41.62,-70.49,438,,,14,73,41,10,52,19,15,4
2650,41.7,-69.96,32,,,2,4,4,,4,,1,
2651,41.88,-70,65,,,2,16,3,1,7,4,,1
2652,42.05,-70.09,65,5,,2,15,1,2,1,2,,
2653,41.77,-69.97,415,3,,13,48,28,8,67,18,11,3
2655,41.63,-70.39,197,1,,12,35,13,2,39,6,7,1
2657,42.06,-70.2,382,2,,20,6,16,3,22,17,6,9
2659,41.68,-70.02,52,1,,1,16,1,1,2,1,4,
2660,41.71,-70.16,232,2,,8,42,25,7,22,8,6,6
2663,41.89,-70.01,21,,,,2,,,1,1,,
2664,41.67,-70.2,341,,,22,39,29,10,26,21,6,6
2666,41.99,-70.05,43,2,,3,7,,1,2,3,1,1
2667,41.92,-70.02,145,2,,9,23,10,1,9,6,1,
2668,41.72,-70.36,94,4,,5,20,5,5,15,3,4,1
2669,41.67,-69.99,32,1,,1,2,1,,9,1,1,
2670,41.66,-70.17,59,,,6,2,4,1,10,2,,
2671,41.68,-70.11,48,,,2,2,5,2,5,,,1
2672,41.64,-70.31,10,,,,2,,,,2,1,
2673,41.66,-70.25,245,1,,5,53,26,7,20,8,6,5
2675,41.7,-70.23,159,,,9,24,23,1,29,6,,
2702,41.79,-71.06,100,,,1,26,8,9,11,5,3,6
2703,41.93,-71.29,923,1,1,22,104,136,83,108,23,43,21
2713,41.44,-70.9,8,,,1,,,,,2,,2
2715,41.81,-71.16,66,,1,2,18,5,1,7,1,2,4
2717,41.76,-70.97,96,2,,1,22,3,12,5,2,5,2
2718,41.86,-71.01,116,,,3,26,10,6,6,2,11,8
2719,41.63,-70.87,391,6,1,12,57,41,12,49,6,14,6
2720,41.72,-71.12,794,,,13,56,180,42,144,33,32,24
2721,41.68,-71.15,576,1,,16,41,84,35,47,27,25,14
2723,41.69,-71.13,243,,,1,30,26,19,27,11,4,6
2724,41.68,-71.18,220,,,2,27,20,20,19,6,8,1
2725,41.72,-71.19,63,,,4,3,8,3,10,1,3,1
2726,41.76,-71.14,278,,,12,41,28,5,39,5,9,4
2738,41.7,-70.75,149,,,12,24,14,7,36,4,6,1
2739,41.67,-70.81,197,,,10,30,16,9,40,8,10,4
2740,41.64,-70.94,966,74,,27,51,137,36,179,40,52,41
2743,41.72,-70.9,164,,,,40,11,7,10,6,7,9
2744,41.61,-70.91,175,1,,6,20,11,13,13,9,5,8
2745,41.7,-70.95,503,,,13,58,61,48,49,15,27,15
2746,41.66,-70.94,295,,,12,27,15,11,19,9,11,11
2747,41.66,-71.02,663,3,,18,81,92,19,71,20,15,14
2748,41.55,-70.97,224,1,,8,38,23,8,20,10,6,
2760,41.97,-71.33,712,,,23,84,46,28,91,27,21,6
2762,42.01,-71.34,328,,,6,42,31,19,53,20,22,11
2763,41.97,-71.31,128,,,6,16,6,23,13,5,11,1
2764,41.85,-71.15,74,,,1,15,11,6,9,1,7,2
2766,41.97,-71.18,386,1,1,20,55,48,21,36,14,20,14
2767,41.94,-71.05,527,,,14,55,50,11,62,18,40,18
2769,41.85,-71.24,266,3,1,16,63,14,5,23,6,16,10
2770,41.76,-70.84,90,,,2,28,6,3,11,2,2,4
2771,41.84,-71.32,550,,1,22,64,34,15,48,13,30,19
2777,41.76,-71.21,448,2,,20,62,46,10,48,11,14,9
2779,41.84,-71.08,88,,,3,33,1,2,6,2,3,1
2780,41.91,-71.12,1065,1,,35,93,131,46,137,38,63,40
2790,41.6,-71.08,390,3,,8,99,29,18,38,12,13,13
2791,41.53,-71.08,8,1,,1,,,,2,1,,
2802,41.95,-71.46,11,,,,,,,3,,,
2804,41.43,-71.77,76,,,2,23,4,10,7,2,1,
2806,41.73,-71.32,348,,,22,44,47,6,66,13,12,2
2807,41.18,-71.58,189,1,,10,33,2,6,5,12,,3
2808,41.41,-71.75,23,,,,4,1,1,2,,2,2
2809,41.68,-71.27,545,1,,14,89,41,48,54,21,33,6
2812,41.48,-71.65,21,,,2,8,1,,1,,3,1
2813,41.39,-71.67,190,,,8,41,20,3,18,9,4,2
2814,41.9,-71.7,153,2,,5,44,9,4,14,4,,8
2815,41.77,-71.65,3,,,,3,,,,,,
2816,41.7,-71.62,558,1,,16,102,53,26,55,14,20,7
2817,41.64,-71.68,155,,,5,27,13,10,23,6,10,6
2818,41.64,-71.49,687,1,,26,40,119,18,147,36,37,10
2822,41.57,-71.63,153,,,6,34,9,7,17,4,7,4
2825,41.78,-71.73,95,,,5,27,7,2,11,,3,3
2826,41.98,-71.65,12,,,1,5,1,1,1,,,1
2827,41.7,-71.74,24,,,1,12,1,,,,2,1
2828,41.88,-71.56,222,,,11,33,23,10,43,5,13,2
2830,41.97,-71.65,114,1,,5,34,7,2,10,3,4,2
2831,41.77,-71.62,69,1,,2,22,5,2,5,1,4,3
2832,41.51,-71.73,76,1,,5,22,9,5,,,2,
2833,41.5,-71.77,15,,,1,6,1,1,1,1,,
2835,41.51,-71.38,152,,,16,24,12,3,33,4,4,2
2836,41.45,-71.62,4,,,,,,1,,,,
2837,41.52,-71.17,111,5,,7,26,4,2,14,3,3,1
2838,41.96,-71.48,44,,,,7,4,2,2,2,1,
2839,41.94,-71.64,17,,,2,3,,3,,1,2,
2840,41.48,-71.32,1075,3,,67,60,71,25,156,49,26,31
2841,41.51,-71.33,32,,,,,2,,17,,3,1
2842,41.52,-71.28,616,1,,22,69,75,12,99,27,17,8
2852,41.59,-71.46,798,3,,36,82,72,56,137,22,49,34
2857,41.82,-71.63,167,1,,3,36,15,6,21,6,9,8
2858,41.96,-71.65,10,,,,4,2,,1,,1,
2859,41.96,-71.76,92,,,2,28,10,5,6,2,5,2
2860,41.87,-71.39,989,,,33,74,135,90,116,54,51,38
2861,41.88,-71.35,445,,,7,56,35,31,41,13,20,19
2863,41.89,-71.39,226,,,2,27,22,25,15,9,3,13
2864,41.97,-71.43,751,,,19,104,87,30,101,35,48,22
2865,41.92,-71.45,599,1,,30,82,76,35,103,20,43,15
2871,41.59,-71.26,432,2,,27,68,36,15,69,21,18,6
2872,41.6,-71.32,5,,,,3,,,,,,
2873,41.53,-71.78,6,,,,3,,,1,,,
2874,41.51,-71.48,95,2,,11,15,2,,18,2,8,6
2875,41.46,-71.64,6,,,,5,,,,,,1
2876,41.99,-71.59,40,,,1,5,2,5,7,2,3,1
2878,41.61,-71.18,321,1,1,5,45,28,12,42,4,16,8
2879,41.42,-71.53,692,1,,38,83,95,13,107,28,21,6
2881,41.48,-71.52,105,,,9,3,7,3,8,1,,
2882,41.42,-71.47,401,4,,14,38,42,10,42,30,20,7
2885,41.73,-71.26,360,,,13,46,32,27,40,10,19,5
2886,41.7,-71.46,1689,1,,55,108,256,63,341,65,82,54
2888,41.75,-71.41,660,,,7,75,68,39,116,26,52,12
2889,41.7,-71.38,400,1,,11,65,36,7,43,15,10,14
2891,41.36,-71.79,727,,,38,77,102,19,84,27,20,9
2892,41.5,-71.6,113,2,,4,33,6,7,13,3,8,1
2893,41.68,-71.52,529,,,16,62,47,26,67,21,25,9
2894,41.44,-71.7,14,,,,1,2,,1,,,1
2895,42,-71.5,896,,1,19,67,182,44,90,37,42,15
2896,41.98,-71.54,318,,,7,60,50,19,43,13,9,8
2898,41.52,-71.67,83,,,3,9,7,4,10,1,2,
2903,41.82,-71.41,1659,,,74,34,78,36,578,78,35,9
2904,41.86,-71.44,794,,,21,61,135,29,86,36,38,22
2905,41.78,-71.4,527,,,17,42,85,39,60,18,30,17
2906,41.84,-71.39,738,,,32,19,163,6,158,32,12,7
2907,41.8,-71.42,541,,,7,32,72,33,65,27,31,20
2908,41.84,-71.44,551,,,20,46,61,21,95,9,25,19
2909,41.82,-71.45,662,,,13,45,47,52,90,31,27,28
2910,41.77,-71.44,561,,,11,38,84,42,95,17,34,14
2911,41.85,-71.47,239,,,5,24,35,20,25,16,4,9
2912,41.83,-71.4,12,,,2,,1,,1,,1,
2914,41.82,-71.37,772,,,20,91,96,52,111,26,50,16
2915,41.77,-71.35,334,,,13,45,58,17,65,9,16,10
2916,41.84,-71.35,198,,,7,21,15,17,28,11,22,3
2917,41.91,-71.52,594,1,,21,88,53,40,88,12,33,14
2919,41.83,-71.52,969,1,1,14,152,110,71,79,33,27,45
2920,41.77,-71.47,1205,,,41,101,177,68,185,41,70,27
2921,41.76,-71.51,284,,,11,68,16,25,38,13,23,15
3031,42.87,-71.6,429,,,13,41,34,37,93,7,31,6
3032,43,-71.36,141,,1,2,44,6,3,21,6,15,5
3033,42.75,-71.68,83,1,,1,16,3,5,11,1,2,1
3034,43.06,-71.34,86,,,3,26,5,3,7,4,4,6
3036,42.98,-71.26,62,,,2,16,2,3,10,1,5,3
3037,43.14,-71.25,81,1,,1,27,7,2,10,1,2,1
3038,42.89,-71.28,657,1,,22,78,94,31,67,17,30,20
3042,43.05,-71.08,196,,,11,29,11,6,22,1,1,6
3043,43,-71.82,25,1,,1,6,1,3,6,1,1,
3044,43,-71.12,58,,,2,11,3,8,4,1,3,5
3045,43.02,-71.56,264,1,,7,48,27,14,31,8,9,4
3046,43.12,-71.6,34,,,2,17,2,,4,,2,
3047,42.94,-71.87,32,,,1,2,4,3,2,1,5,2
3048,42.74,-71.76,58,,,3,16,3,6,3,1,3,
3049,42.75,-71.59,155,5,,4,19,5,14,36,8,14,2
3051,42.76,-71.41,604,,,19,104,34,65,57,17,46,21
3052,42.85,-71.47,84,,,2,33,2,2,5,,4,2
3053,42.87,-71.39,711,,1,16,81,74,55,110,28,53,37
3054,42.85,-71.52,762,,,24,87,61,33,124,22,36,14
3055,42.82,-71.67,406,1,,6,45,36,35,45,12,12,6
3057,42.91,-71.69,22,,,4,2,,1,4,1,2,
3060,42.74,-71.46,1301,,,45,72,215,53,182,49,54,15
3062,42.72,-71.5,463,1,,33,35,61,19,106,25,39,8
3063,42.78,-71.52,617,,,24,32,54,25,113,33,42,18
3064,42.78,-71.47,259,,,6,31,31,15,48,9,17,4
3070,42.98,-71.68,108,2,,2,17,10,4,21,4,8,3
3071,42.75,-71.87,111,2,,4,52,6,5,9,4,1,1
3076,42.73,-71.34,292,,,7,76,18,22,32,8,13,5
3077,43.04,-71.21,175,,,3,20,21,5,16,2,7,9
3079,42.79,-71.22,1252,,,39,91,107,56,184,35,104,21
3082,42.9,-71.77,24,,,,9,,1,4,1,2,2
3084,42.83,-71.88,27,,,1,2,5,3,2,,1,1
3086,42.83,-71.76,92,1,,5,12,4,15,23,2,1,3
3087,42.81,-71.3,355,,,19,48,32,13,61,14,23,9
3101,42.99,-71.47,813,,,66,19,74,23,267,34,39,7
3102,43.01,-71.49,411,,,9,47,54,8,52,14,8,5
3103,42.95,-71.45,1093,,,31,78,102,53,93,56,73,42
3104,43.01,-71.44,548,,,17,35,85,2,148,32,12,5
3106,43.08,-71.45,463,1,,15,61,33,22,45,22,39,11
3109,42.96,-71.4,292,,,20,51,21,22,22,10,39,13
3110,42.94,-71.54,928,,,42,75,108,22,284,47,53,8
3215,43.94,-71.45,28,,,6,1,,,3,1,,
3216,43.45,-71.8,39,,,3,3,4,,4,,,
3217,43.73,-71.64,77,1,,3,14,4,3,9,3,,
3218,43.34,-71.27,18,,,,3,1,,1,1,,2
3220,43.47,-71.48,172,1,,11,26,6,8,12,7,8,6
3221,43.26,-71.96,47,,,1,11,5,2,3,2,1,2
3222,43.64,-71.8,136,1,,4,19,10,4,16,6,2,2
3223,43.86,-71.69,89,1,,4,14,5,3,6,11,5,
3224,43.36,-71.56,37,1,,5,6,4,3,3,,,2
3225,43.36,-71.25,47,1,,3,12,2,3,5,2,,
3226,43.71,-71.5,32,,,1,4,,1,3,3,1,
3227,43.84,-71.48,30,,,4,8,2,,3,1,,1
3229,43.2,-71.7,107,,,7,15,9,7,21,3,5,4
3230,43.51,-71.89,19,2,,,8,1,,1,,,
3231,43.47,-71.76,5,,,,3,,1,,,,
3233,43.42,-71.93,5,,,1,1,,,2,,,
3234,43.2,-71.35,106,2,1,2,21,7,7,10,2,4,2
3235,43.45,-71.67,150,,,2,20,21,15,19,2,4,2
3237,43.42,-71.39,29,,,,10,,1,2,3,2,1
3240,43.57,-71.95,8,,,1,1,,,1,1,,1
3241,43.75,-71.82,23,,,1,2,1,,3,,1,
3242,43.17,-71.83,131,,,3,19,8,12,17,1,,5
3243,43.53,-71.77,9,,,,4,,1,1,,,
3244,43.13,-71.92,139,2,,5,15,16,1,13,2,2,1
3245,43.76,-71.58,49,1,,4,7,2,3,1,1,1,
3246,43.58,-71.48,573,,,24,39,66,36,77,24,19,5
3249,43.52,-71.38,234,,,13,37,23,10,29,13,8,5
3251,44.1,-71.49,144,1,,9,6,12,4,6,12,,3
3253,43.63,-71.5,248,1,,12,36,16,8,38,10,6,1
3254,43.72,-71.37,166,,,8,31,7,2,24,6,5,3
3255,43.31,-72.02,36,,,3,7,2,,6,,1,1
3256,43.62,-71.63,38,,,3,6,2,1,2,2,2,1
3257,43.42,-71.99,199,1,,14,20,26,2,42,10,2,
3258,43.27,-71.41,69,1,,1,6,5,4,6,2,1,3
3259,43.88,-71.4,10,,,,4,,,1,,,
3260,43.32,-71.91,26,,,2,2,3,2,4,1,,1
3261,43.22,-71.21,90,2,,1,25,7,5,5,,4,4
3262,44,-71.71,49,,,3,7,1,,4,3,1,
3263,43.29,-71.31,93,,,3,9,6,14,7,8,4,4
3264,43.74,-71.7,242,1,,3,16,28,5,34,9,6,3
3266,43.78,-71.88,41,2,,2,6,1,5,3,,3,3
3268,43.39,-71.77,16,1,,1,8,,1,2,,,
3269,43.52,-71.6,42,1,,2,8,5,3,3,4,2,2
3273,43.3,-71.93,9,1,,,2,,,1,,,
3275,43.17,-71.42,195,2,,4,34,19,10,14,8,14,14
3276,43.43,-71.58,299,2,,8,28,18,16,20,11,6,3
3278,43.31,-71.84,64,2,,3,10,5,4,9,,3,1
3279,43.97,-71.86,13,,,,,2,,1,,,
3280,43.19,-72.09,9,,,1,,,,2,,1,
3281,43.08,-71.7,127,,,3,38,4,4,17,2,5,5
3282,43.86,-71.92,14,1,,,4,,2,1,1,1,
3284,43.47,-72.01,23,,,1,4,,2,4,1,2,2
3285,43.95,-71.64,24,,,2,6,,1,3,1,,1
3287,43.44,-71.92,34,,,1,11,2,,2,1,1,
3290,43.13,-71.13,35,1,,,6,3,5,10,,,
3291,43.18,-71.14,8,,,,1,1,3,,,1,
3293,43.97,-71.68,4,,,,1,,,,,1,
3301,43.24,-71.56,1617,,,60,60,227,48,311,61,67,23
3303,43.31,-71.67,172,3,,4,17,14,12,20,9,7,6
3304,43.13,-71.54,219,,1,5,41,12,24,25,7,19,6
3307,43.33,-71.45,86,2,,3,17,4,3,7,2,,4
3431,42.97,-72.29,832,1,,36,39,105,30,150,36,30,8
3440,43.05,-71.98,44,1,,,8,4,2,6,1,1,
3441,42.78,-72.45,2,,,,1,1,,,,,
3442,43.02,-71.9,19,1,,1,2,,1,1,,,
3443,42.87,-72.47,15,,,1,2,1,,2,1,3,1
3444,42.89,-72.07,51,,,6,11,6,,3,1,2,
3445,43.02,-72.21,6,,,1,2,,,,,,
3446,42.86,-72.3,127,,,7,19,5,8,8,7,3,5
3447,42.75,-72.15,49,2,,,9,,4,8,,1,2
3448,43.05,-72.27,16,,,,4,1,2,1,,1,
3449,42.98,-72,40,,,,6,3,4,5,2,6,1
3450,42.95,-72.07,17,,,,3,,3,2,2,2,
3451,42.81,-72.5,55,,,1,3,2,8,4,3,1,1
3452,42.83,-72.06,158,1,,5,29,15,13,11,6,4,6
3455,42.9,-72.17,43,2,,,12,2,4,6,,3,
3456,43.14,-72.21,7,,,1,,1,2,1,,,1
3457,43,-72.12,11,,,3,3,,,1,,,1
3458,42.87,-71.94,294,3,,16,16,54,19,45,8,7,5
3461,42.76,-72.01,123,,,2,37,4,4,12,3,2,1
3462,42.89,-72.39,25,,,1,4,1,2,2,1,2,2
3464,43.09,-72.13,16,1,,1,2,,1,2,,,
3465,42.83,-72.19,28,,,,6,2,2,4,2,,2
3466,42.89,-72.5,37,,,,8,1,2,4,1,2,2
3467,42.97,-72.43,34,,,1,4,1,6,2,1,,2
3470,42.77,-72.35,85,2,,5,10,7,7,2,3,2,4
3561,44.34,-71.8,326,2,,14,21,45,13,51,14,12,8
3570,44.5,-71.16,183,,,8,11,36,9,17,6,5,5
3574,44.26,-71.61,57,1,,3,6,6,4,5,1,3,2
3575,44.31,-71.4,7,,,1,,,,,,,1
3576,44.91,-71.39,131,6,,7,13,20,8,8,2,3,4
3579,44.96,-71.03,18,2,,1,,,,,1,1,1
3580,44.16,-71.69,76,,,5,11,8,,9,7,2,1
3581,44.29,-71.15,128,2,,6,4,9,8,10,4,1,6
3582,44.57,-71.44,33,1,,2,3,2,1,2,3,1,2
3583,44.4,-71.46,26,4,,4,2,2,3,,,,2
3584,44.48,-71.55,142,2,,8,9,21,4,21,2,7,3
3585,44.22,-71.88,44,1,,2,8,3,2,3,,3,
3586,44.22,-71.8,13,,,,2,1,,1,1,,
3588,44.62,-71.21,19,1,,,3,,1,,,1,3
3590,44.72,-71.53,16,2,,,3,1,1,,2,,1
3592,45.12,-71.26,40,2,,1,8,1,,,1,,6
3593,44.3,-71.3,7,,,,1,,,1,1,,1
3595,44.31,-71.5,23,,,,1,1,,,1,1,1
3597,44.74,-71.38,12,3,,,,,,,1,,1
3598,44.38,-71.63,65,1,,3,4,11,1,6,,2,1
3601,43.24,-72.29,6,,,,2,,1,1,1,,
3602,43.14,-72.35,55,,,,14,1,11,2,1,4,1
3603,43.25,-72.38,82,1,,3,9,9,11,7,1,4,3
3605,43.24,-72.18,11,1,,,,,1,1,,,2
3607,43.2,-72.27,10,,,,3,2,3,,,,
3608,43.08,-72.4,102,1,,7,17,4,8,21,,3,2
3609,43.14,-72.45,19,,,,1,1,3,1,2,1,1
3740,44.18,-71.98,14,,,,6,1,3,,,,
3741,43.68,-72.01,52,,,,7,6,4,4,1,,3
3743,43.36,-72.33,351,1,1,10,22,45,30,29,20,21,7
3745,43.48,-72.33,15,1,,,3,,2,1,,2,
3746,43.49,-72.26,7,,,,,2,3,,,1,
3748,43.59,-72.13,88,,,3,12,4,4,7,3,9,5
3750,43.72,-72.19,15,,,,5,1,,3,,,
3751,43.45,-72.09,18,,,1,5,,,3,,1,2
3752,43.27,-72.1,6,,,,2,1,1,,,,
3753,43.52,-72.15,43,1,,1,7,4,2,6,2,,3
3754,43.38,-72.14,4,,,,,,1,,,,
3755,43.67,-72.19,265,3,,17,3,40,6,48,17,6,1
3765,44.04,-72.05,7,,,2,1,1,1,,,,
3766,43.63,-72.23,437,,,25,19,61,14,95,23,22,6
3768,43.82,-72.09,49,2,,2,5,5,,8,5,3,1
3770,43.53,-72.26,14,,,,1,,2,,,,
3771,44.3,-71.98,12,2,,,3,1,,,,,3
3773,43.37,-72.2,213,1,,8,26,25,20,21,6,4,8
3774,44.09,-72,48,1,,3,8,3,4,1,,4,2
3777,43.88,-72.03,28,1,,3,5,2,,3,1,,1
3779,43.96,-72,11,,,,1,,2,2,,,
3780,44.05,-71.99,10,,,,5,1,,,,,
3781,43.56,-72.3,28,,,,6,2,2,2,1,1,1
3782,43.39,-72.09,65,1,,4,15,2,7,9,3,2,1
3784,43.64,-72.31,273,1,,14,5,21,12,30,12,11,8
3785,44.04,-71.91,83,,,2,3,8,,12,3,4,1
3801,43.07,-70.81,1921,1,,115,64,211,54,464,62,95,28
3809,43.46,-71.2,88,,,,10,5,1,17,5,3,4
3810,43.51,-71.29,30,,,3,3,,,4,1,2,1
3811,42.84,-71.17,129,,,7,27,11,6,15,4,10,1
3812,44.08,-71.3,33,,,2,3,1,1,3,3,,
3813,44.13,-71.06,86,4,,2,17,6,7,6,5,5,2
3814,43.77,-71.18,51,,,4,3,8,3,4,3,1,1
3816,43.68,-71.25,26,,,,9,2,1,2,,2,
3817,43.89,-71.23,18,1,,3,2,,,2,2,1,
3818,43.96,-71.27,203,1,,9,27,22,13,22,14,5,3
3819,42.93,-71.12,49,,,3,20,1,3,4,2,2,
3820,43.19,-70.89,895,3,,30,67,131,43,150,34,44,10
3823,43.17,-70.94,29,,,,2,5,,9,,2,
3824,43.12,-70.92,209,,,10,12,16,4,44,16,8,2
3825,43.22,-71.04,166,,,5,36,17,8,20,3,9,5
3826,42.89,-71.13,58,,,1,10,9,3,2,1,3,
3827,42.9,-71,68,,,1,18,1,6,2,1,6,4
3830,43.61,-70.99,18,,,,4,1,1,1,1,,
3832,43.91,-71.05,12,,,,2,,,2,1,,
3833,42.98,-70.98,724,,,25,63,94,41,103,18,56,20
3835,43.37,-71.06,111,,,6,18,10,11,8,5,2,
3836,43.84,-71.08,26,1,,,5,4,,1,1,1,
3837,43.42,-71.34,17,,,1,2,2,,2,,1,1
3838,44.11,-71.22,44,,,3,4,1,1,3,2,,
3839,43.26,-70.99,73,,,3,8,4,3,7,4,1,
3840,43.04,-70.85,173,,,7,33,12,7,17,4,13,7
3841,42.88,-71.18,190,,2,3,27,16,16,22,5,16,4
3842,42.94,-70.84,540,,,25,38,30,15,95,33,24,9
3844,42.92,-70.89,83,1,,2,10,7,,12,5,3,2
3845,44.1,-71.12,54,,,3,6,1,3,3,4,1,
3846,44.19,-71.16,46,,,4,4,1,,4,4,2,
3847,44.07,-71.12,8,,,,3,,1,,,,
3848,42.91,-71.07,171,,,3,34,10,5,17,6,12,9
3849,43.9,-71.13,39,,,3,9,2,3,2,2,2,1
3850,43.69,-71.3,17,,,3,3,,,3,,1,
3851,43.44,-71.03,42,,1,2,9,1,4,3,1,1,1
3852,43.5,-70.99,7,,,,3,3,,,,,
3853,43.64,-71.28,13,,,1,2,1,1,1,,1,
3854,43.06,-70.72,26,,,3,1,3,,7,2,1,
3855,43.46,-71.15,36,1,,3,9,1,3,2,2,1,2
3856,43.04,-70.97,55,,,1,11,2,2,13,,6,2
3857,43.07,-70.95,146,,,7,19,10,6,22,9,8,1
3858,42.87,-71.05,61,,,,18,4,4,9,1,2,2
3860,44.04,-71.12,370,,,22,15,31,5,29,15,4,3
3861,43.12,-71.01,69,2,,7,7,5,3,7,4,,5
3862,42.98,-70.83,228,,,10,25,18,10,27,12,7,6
3864,43.69,-71.1,69,,,,6,6,3,9,2,1,1
3865,42.85,-71.09,344,,,8,34,22,20,40,11,11,7
3867,43.3,-70.99,485,,,14,43,66,21,64,14,6,9
3868,43.32,-70.93,77,,,2,12,3,4,5,6,3,
3869,43.22,-70.84,55,,,,13,,11,9,2,3,2
3870,43.01,-70.76,125,1,,7,15,10,1,25,11,4,3
3871,42.98,-70.78,18,,,5,1,,,1,2,,
3872,43.57,-71.04,70,3,,2,12,10,4,4,3,1,1
3873,42.93,-71.18,54,,,2,13,2,5,6,1,2,2
3874,42.88,-70.86,333,,,12,30,10,22,22,14,25,8
3875,43.9,-71.19,7,,,,,,2,1,1,,
3878,43.25,-70.89,311,,1,8,24,45,21,31,12,14,2
3882,43.75,-71.04,15,,,1,1,1,,,,,2
3883,43.81,-71.32,3,,,1,,,,,,,
3884,43.28,-71.17,44,2,,,17,3,4,5,2,,1
3885,43.01,-70.9,228,,,3,28,23,5,43,9,16,3
3886,43.86,-71.3,82,1,,8,11,13,3,2,2,6,1
3887,43.5,-71.07,19,,,,5,1,1,3,,,2
3890,43.8,-71.2,35,,,1,1,3,1,2,2,2,
3894,43.6,-71.18,320,1,,14,37,41,8,58,12,3,4
3901,43.3,-70.84,93,2,,5,25,8,8,7,2,4,2
3902,43.21,-70.63,64,,,3,16,1,2,9,2,2,
3903,43.15,-70.77,147,,,4,30,12,8,23,6,7,2
3904,43.11,-70.73,339,2,,7,23,23,11,42,15,7,2
3905,43.09,-70.69,24,,,,7,1,,4,1,,1
3906,43.35,-70.78,81,,,,22,12,6,9,2,3,2
3907,43.26,-70.61,184,2,,5,5,1,4,4,7,1,3
3908,43.23,-70.75,117,,,6,24,10,3,14,2,3,4
3909,43.17,-70.68,358,1,,12,38,45,12,60,20,16,5
3910,43.19,-70.6,45,,,2,3,,2,,1,,
3911,43.14,-70.63,20,,,2,2,2,,4,2,1,
4001,43.52,-70.92,37,1,,3,10,2,3,5,,,
4002,43.49,-70.66,142,,,3,38,11,7,10,4,6,3
4003,43.73,-69.96,18,1,,,2,2,,1,3,1,
4005,43.49,-70.49,690,2,,18,107,105,57,66,24,20,11
4006,43.44,-70.34,13,,,2,1,1,,1,2,,1
4008,44.04,-69.86,45,1,,3,15,1,1,6,1,2,1
4009,44.05,-70.74,209,,,11,32,32,8,20,7,5,1
4010,43.93,-70.92,19,,,2,5,,1,1,,2,1
4011,43.9,-69.97,786,4,,40,56,138,30,139,39,14,6
4015,43.98,-70.52,89,,,4,18,14,5,3,3,2,2
4017,43.74,-70.09,25,2,,5,4,1,1,1,,1,2
4020,43.77,-70.81,61,2,,3,6,8,3,4,1,1,2
4021,43.79,-70.26,163,2,,6,27,10,5,38,7,6,
4022,44,-70.81,31,1,,3,8,1,2,1,,,1
4024,43.84,-70.69,9,,,1,1,1,1,,,1,3
