zcta,JobsTotal1000,JobsAgriculture1000,JobsEntertainment1000,JobsConstruction1000,JobsHealthcare1000,JobsManufacturing1000,JobsProfessional1000,JobsRealestate1000,JobsTrade1000,JobsTransport1000,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty,y
67665,41,0,1,3,2,0,5,0,2,1,4883,695,247,401,47,3537,3945,241,41,0
67667,32,0,0,10,0,0,0,0,0,0,184,1,0,0,1,133,164,28,0,0
67669,39,1,2,3,2,1,5,1,2,0,1632,198,71,86,41,1150,1285,119,3,0
67671,28,0,0,6,0,2,3,0,1,3,1808,87,6,67,14,1225,1381,182,14,1
67672,49,0,2,3,2,2,6,1,3,4,2408,109,10,68,31,1732,1967,236,4,0
67673,10,0,0,0,0,0,10,0,0,0,92,22,9,13,0,71,80,2,2,0
67674,35,0,0,0,0,0,0,0,0,35,28,9,0,3,6,27,28,12,0,0
67675,7,0,3,0,0,0,0,0,0,0,269,102,10,56,36,225,254,10,0,0
67701,48,0,1,3,3,1,6,0,4,1,6070,570,12,537,21,3953,4908,335,0,0
67730,57,0,3,4,5,3,7,1,5,1,1572,110,35,59,16,1138,1282,140,0,0
67731,29,1,0,4,2,0,2,0,4,2,720,135,69,54,12,439,542,35,0,0
67732,32,0,6,0,2,2,2,0,6,6,487,59,21,33,5,348,401,45,1,0
67733,20,0,3,3,0,0,0,0,10,3,286,0,0,0,0,177,206,2,0,0
67734,11,0,0,0,0,0,0,0,3,3,255,39,10,29,0,147,175,15,6,0
67735,44,0,1,3,6,0,6,0,3,2,5336,974,345,546,83,3663,4134,613,212,1
67736,20,0,0,4,0,0,0,0,4,4,241,32,9,22,1,176,198,28,0,0
67737,40,2,0,2,0,2,6,0,4,2,445,53,17,28,8,334,365,37,5,0
67738,32,0,0,1,0,1,8,0,3,0,578,25,16,4,5,399,439,62,0,0
67739,14,0,0,0,0,0,4,0,0,4,204,37,7,27,3,157,177,6,0,1
67740,56,1,1,7,3,0,6,1,4,4,1633,114,44,51,19,1262,1308,130,4,0
67741,27,0,0,0,3,0,3,0,7,3,255,35,3,19,13,195,200,10,0,0
67743,22,0,0,9,0,4,0,0,4,0,220,0,0,0,0,156,163,0,0,0
67744,22,0,0,4,0,0,4,0,0,0,222,32,6,26,0,182,203,31,0,0
67745,29,0,0,7,0,0,7,0,7,0,274,17,2,9,6,223,248,9,0,0
67747,15,0,0,0,0,0,7,0,0,0,261,9,0,9,0,190,195,0,0,0
67748,49,1,2,4,2,0,6,0,4,2,2337,231,51,106,74,1620,1871,198,11,0
67749,38,0,1,5,2,0,4,1,4,0,2207,259,95,112,52,1617,1764,291,29,0
67751,33,0,0,0,0,4,0,0,0,9,212,30,7,17,6,153,173,21,0,1
67752,56,0,2,5,5,3,10,0,2,2,1272,103,28,54,21,900,986,47,0,0
67753,22,1,1,0,3,0,0,0,5,1,584,62,24,26,12,333,388,58,0,0
67756,44,0,0,4,4,2,6,2,4,0,1905,99,12,48,39,1398,1582,156,3,0
67757,31,0,1,5,0,0,1,0,7,1,505,21,4,16,1,352,400,65,0,0
67758,46,0,1,3,3,1,3,1,4,1,1014,102,27,56,19,724,812,88,6,0
67761,16,0,4,0,0,0,0,0,0,4,249,46,26,17,3,162,178,11,0,0
67762,15,0,0,0,0,0,6,0,3,0,316,11,5,5,1,179,220,8,1,0
67764,36,2,2,4,0,0,6,0,4,4,440,58,20,35,3,278,337,51,15,1
67801,23,0,1,1,2,0,3,0,1,1,30345,5570,2475,2936,159,17579,21813,2302,230,1
67831,44,0,3,1,6,1,10,1,1,0,959,114,22,83,9,693,741,86,16,1
67834,21,1,0,1,1,0,4,1,2,1,912,75,16,50,9,625,678,64,5,1
67835,34,0,1,3,2,1,6,1,2,2,2990,354,142,205,7,1700,2077,81,0,0
67836,17,0,0,0,0,0,0,0,8,0,113,17,9,4,4,74,80,0,0,0
67837,43,3,0,8,0,0,2,0,7,5,889,69,25,33,11,554,676,59,0,0
67838,12,0,0,2,0,0,1,0,2,0,1092,240,114,88,38,651,779,49,7,0
67839,43,2,2,0,3,0,5,0,5,2,1279,96,30,63,3,916,1057,133,0,0
67840,31,0,0,0,0,10,0,0,0,0,95,36,14,19,3,56,70,5,0,1
67841,6,0,0,0,0,0,0,0,3,0,322,14,1,7,6,246,262,26,0,1
67842,20,0,0,4,0,0,2,0,6,2,445,91,48,35,8,285,331,34,1,0
67844,24,0,0,5,2,0,5,0,1,1,769,66,22,25,19,512,612,86,2,0
67846,28,0,0,2,2,0,3,1,2,2,33135,5263,2276,2587,400,19482,23841,2467,73,0
67849,21,0,0,2,2,0,4,0,2,2,472,54,20,29,5,285,331,29,3,0
67850,22,0,2,2,2,0,6,0,4,0,443,52,26,24,2,275,331,36,0,0
67851,17,0,0,3,0,1,2,0,1,2,2771,408,192,206,10,1484,1860,111,3,0
67853,30,2,2,4,1,0,2,1,5,0,732,10,2,7,1,520,561,57,0,0
67854,25,0,1,0,3,0,3,0,3,0,1308,44,13,17,14,993,1117,92,4,0
67855,35,0,0,2,1,1,6,0,4,2,1757,138,35,81,22,1162,1307,85,0,0
67857,12,0,0,6,0,0,0,0,6,0,163,29,10,19,0,94,113,16,0,0
67859,16,0,0,1,2,0,0,0,3,5,794,43,14,23,6,501,576,37,0,0
67860,27,1,0,1,2,0,4,1,0,3,2599,239,46,108,85,1687,1946,99,1,0
67861,40,1,1,1,3,1,5,0,5,2,1848,112,22,76,14,1214,1377,182,30,1
67862,11,0,0,2,2,0,0,0,2,0,339,26,10,14,2,232,289,39,0,0
67863,24,0,0,0,0,3,0,0,6,0,288,15,0,15,0,198,214,22,0,0
67864,36,0,2,3,3,0,5,0,1,1,1994,199,81,75,43,1393,1558,69,6,0
67865,17,0,0,1,1,0,0,0,1,2,1049,154,65,82,7,704,802,93,0,1
67867,44,0,1,6,2,0,9,0,4,1,1658,155,50,94,11,1077,1285,146,8,0
67868,7,0,0,0,0,0,0,0,7,0,280,76,21,22,33,226,226,8,0,0
67869,20,1,1,1,0,0,1,0,4,1,1529,308,141,156,11,849,1124,82,12,0
67870,24,0,1,0,2,0,3,0,0,2,1181,249,107,105,37,784,907,44,11,0
67871,41,1,1,4,2,1,6,0,3,2,4887,250,58,162,30,3252,3850,512,0,1
67876,17,0,0,2,0,1,2,0,0,1,1340,21,2,17,2,849,996,55,0,0
67877,30,1,1,3,0,1,4,0,5,2,2593,226,91,99,36,1520,1879,88,0,0
67878,27,0,0,1,3,0,3,0,2,1,2355,236,105,97,34,1422,1690,167,14,1
67879,32,1,2,3,0,0,4,0,3,0,1205,85,31,40,14,842,964,76,0,0
67880,26,0,0,2,2,1,2,0,1,2,7750,874,352,476,46,4657,5506,457,0,0
67882,19,0,0,3,0,0,3,0,6,0,311,65,32,33,0,250,259,20,0,0
67901,24,0,0,1,3,0,2,1,1,1,21819,4242,1972,2128,142,12442,15501,1523,96,1
67950,32,0,3,1,1,0,3,0,2,1,2259,197,54,132,11,1392,1792,166,36,1
67951,29,0,1,3,1,1,3,0,2,3,4818,951,500,401,50,3003,3504,164,23,1
67952,14,2,0,0,1,0,0,0,1,0,695,63,28,35,0,423,473,45,0,0
67953,42,6,0,0,6,0,6,0,6,6,164,41,11,13,17,123,150,1,0,0
67954,20,1,0,1,1,1,3,0,6,1,635,67,9,40,18,408,510,65,0,0
68001,58,0,0,9,0,0,9,0,0,9,103,2,0,0,2,84,94,0,0,0
68002,20,0,0,6,1,0,2,0,0,2,2351,138,42,68,28,1423,1809,76,2,0
68003,24,0,1,5,1,0,2,0,1,1,4674,324,84,175,65,3235,3756,406,23,1
68004,38,0,0,4,1,3,4,1,2,8,906,43,8,14,21,611,692,90,0,1
68005,20,0,0,2,2,0,3,1,0,0,22774,3485,1251,2010,224,14721,17894,2260,67,1
68007,17,0,0,4,1,0,2,1,0,0,9231,222,21,183,18,5682,6526,372,15,0
68008,34,0,1,6,2,1,5,1,1,1,11854,1272,439,662,171,8190,9234,833,0,0
68010,14,0,0,0,2,0,5,2,0,0,334,306,15,291,0,176,325,16,0,0
68014,11,0,0,5,0,0,0,0,5,0,345,52,34,16,2,229,274,32,0,0
68015,22,0,0,3,0,0,1,0,1,0,1065,88,14,62,12,769,872,65,7,0
68016,15,0,0,6,0,0,0,2,0,4,438,27,7,12,8,359,384,37,0,0
68017,21,0,0,4,0,0,3,0,1,1,1520,183,111,43,29,1058,1213,158,0,0
68018,17,0,0,6,0,0,1,0,6,1,623,31,0,12,19,444,493,13,0,0
68019,6,0,0,0,0,0,2,0,0,2,498,25,0,19,6,378,420,9,0,0
68020,29,0,3,5,3,1,1,0,0,5,577,77,0,51,26,498,542,18,0,1
68022,26,0,1,5,2,0,5,2,1,0,19792,547,111,414,22,12704,14450,1460,6,0
68023,28,0,1,9,1,0,4,0,1,2,2311,81,30,34,17,1679,1912,102,0,0
68025,29,0,0,2,3,1,3,1,1,0,29174,3468,1061,1988,419,19636,22979,2333,71,0
68028,36,0,0,7,2,0,4,1,1,1,12198,415,214,174,27,7550,8767,617,0,1
68029,16,0,0,1,0,2,1,1,2,2,832,97,10,75,12,583,768,69,35,0
68030,33,0,1,8,0,0,2,1,1,8,746,51,18,18,15,549,615,39,0,1
68031,24,0,1,4,1,0,1,0,1,2,1733,93,40,16,37,1275,1370,98,0,0
68033,33,0,0,12,0,3,6,0,3,3,332,27,5,18,4,237,262,28,0,1
68034,20,0,0,6,1,0,0,2,1,3,981,209,126,56,27,561,688,30,0,1
68036,7,0,0,0,0,0,0,0,0,0,256,28,4,24,0,210,245,43,0,0
68037,33,0,0,6,2,0,5,1,1,1,2016,171,68,83,20,1305,1449,90,12,0
68038,35,0,0,7,2,0,2,0,4,1,1309,160,32,81,47,949,1060,90,0,0
68039,1,0,0,0,0,0,0,0,0,0,1210,632,317,296,19,535,753,39,6,0
68040,23,0,0,4,0,0,4,2,2,2,432,27,4,8,15,266,343,39,0,0
68041,18,0,0,1,0,1,1,0,1,3,1164,100,50,47,3,713,849,108,0,0
68042,20,0,0,10,0,0,0,0,0,0,98,7,0,7,0,72,85,0,0,0
68044,16,0,0,0,0,0,0,3,3,1,544,88,25,55,8,424,443,51,0,1
68045,37,0,1,3,4,0,6,1,4,3,1870,296,140,128,28,1203,1394,53,0,0
68046,25,0,0,3,3,0,4,1,0,0,26725,966,364,486,116,17316,20027,1859,25,1
68047,36,0,1,3,2,2,6,0,4,1,1739,229,90,106,33,1218,1398,113,6,0
68048,19,0,0,2,1,0,2,1,0,0,12587,833,224,524,85,8388,9850,809,21,0
68050,11,0,0,1,0,0,2,0,2,0,778,56,20,22,14,508,585,33,0,0
68055,3,0,0,3,0,0,0,0,0,0,306,50,26,19,5,179,216,34,0,0
68057,29,0,0,4,2,0,5,0,2,2,1472,163,65,70,28,1102,1219,162,17,0
68058,5,0,0,2,0,0,2,0,0,0,382,23,2,19,2,326,344,8,0,0
68059,29,0,0,8,0,0,2,1,1,1,3022,107,31,67,9,2184,2438,172,0,1
68061,32,0,1,4,3,1,3,0,2,1,2220,170,28,102,40,1527,1705,121,0,0
68062,6,0,0,0,0,3,0,0,3,0,294,23,3,11,9,201,212,27,0,1
68063,35,0,0,8,0,4,8,0,0,0,226,29,8,20,1,150,191,17,2,0
68064,31,0,0,8,2,0,2,0,2,1,3115,512,145,344,23,2397,2609,245,33,0
68065,13,0,0,5,0,0,2,0,0,0,1749,195,70,85,40,1187,1414,131,0,0
68066,38,0,1,4,3,2,7,1,1,0,5409,700,354,235,111,3521,3946,302,27,0
68067,13,0,0,0,3,0,0,0,1,2,1269,436,192,215,29,685,868,52,2,0
68068,59,0,0,14,0,0,0,0,0,0,67,1,0,0,1,55,60,3,0,0
68069,24,0,0,4,1,0,2,3,1,0,2942,152,39,101,12,2051,2273,271,6,1
68070,23,0,1,5,0,0,4,0,2,4,713,72,43,27,2,451,515,36,2,0
68071,14,0,0,0,1,0,3,0,1,0,2089,790,414,340,36,936,1240,70,0,0
68072,37,0,0,0,0,0,0,0,18,0,53,17,12,5,0,37,41,16,0,0
68073,21,0,0,4,1,2,2,2,0,3,1817,95,36,56,3,1241,1435,96,0,0
68102,158,0,9,1,7,4,46,10,6,4,4746,1318,170,1139,9,3519,4452,1836,28,0
68104,10,0,0,1,2,0,1,0,0,0,35030,7338,2828,4090,420,22947,27112,4254,177,0
68105,14,0,0,1,2,0,1,0,0,0,22857,6330,2163,3827,340,14366,17515,3009,113,1
68106,27,0,1,2,2,0,5,1,1,0,19730,2483,461,1874,148,14077,16558,3218,43,1
68107,14,0,0,1,1,0,1,0,0,0,32538,9622,4668,4469,485,17572,22043,1961,33,0
68108,18,0,1,2,1,0,1,0,1,0,14909,4200,1840,2213,147,8971,10934,1268,25,1
68110,25,0,0,2,2,3,1,1,2,5,8102,3040,1109,1803,128,5099,5883,552,49,1
68111,6,0,0,1,1,0,0,0,0,0,20959,7905,3540,4018,347,11982,15105,1731,98,0
68112,16,0,0,3,1,1,1,0,0,0,11209,2183,945,1066,172,7089,8432,811,15,0
68113,141,0,2,2,4,0,84,0,8,0,459,33,21,12,0,227,333,51,0,0
68114,75,0,2,2,12,0,21,3,0,0,17167,1715,230,1188,297,12372,14153,2325,20,0
68116,18,0,0,1,2,0,3,1,0,0,29606,1208,320,827,61,18757,21358,2347,30,0
68117,43,0,0,8,2,2,3,1,4,2,8517,1176,544,580,52,5337,6298,848,19,1
68118,34,0,1,1,3,0,8,3,0,0,9542,322,114,167,41,6509,7455,522,0,0
68122,19,0,1,2,2,1,1,1,1,0,11325,1128,609,424,95,7098,7994,760,23,1
68123,12,0,0,1,1,0,2,0,0,0,30764,1358,523,785,50,18525,22768,2450,22,0
68124,36,0,1,2,8,0,7,1,1,0,15254,1613,412,993,208,10149,12067,1601,86,0
68127,47,0,1,5,2,2,5,2,8,2,22302,2119,548,1398,173,15921,18700,4246,135,0
68128,24,0,0,3,2,0,3,1,3,0,18651,1330,502,737,91,12333,14142,2111,38,0
68130,37,0,1,3,5,0,8,2,1,0,20253,894,360,436,98,13343,14985,1515,17,1
68131,32,0,1,2,6,0,4,1,1,0,12612,3196,741,2311,144,8111,10369,1680,48,0
68132,18,0,1,0,2,0,2,1,0,0,14131,2445,707,1675,63,9705,11029,1925,55,0
68133,14,0,0,2,0,0,3,0,0,0,10629,220,109,85,26,6687,7732,251,0,1
68134,26,0,0,3,2,0,3,1,0,0,29298,4681,1516,2951,214,19586,23056,3775,219,1
68135,14,0,0,2,1,0,3,0,0,0,27547,720,259,402,59,16965,19719,1224,11,0
68136,16,0,0,4,1,0,4,0,0,0,16615,232,44,188,0,10475,11610,843,53,0
68137,46,0,2,5,3,1,8,1,5,1,25378,1963,679,1115,169,17102,19608,2522,49,1
68138,36,0,0,6,0,1,3,1,6,5,12413,898,332,504,62,8081,9433,1387,0,0
68142,16,0,0,3,1,0,3,2,0,0,3440,290,104,186,0,2285,2689,299,8,0
68144,59,0,1,5,7,1,11,2,3,0,23604,1691,515,839,337,16521,18951,3046,63,1
68147,8,0,0,2,0,0,0,0,0,0,10962,1777,866,786,125,6428,8249,574,18,1
68152,22,0,0,3,3,0,3,0,0,1,6049,417,86,232,99,4432,4908,343,16,0
68154,51,0,1,2,6,0,19,4,1,0,22500,1073,173,754,146,15985,18541,3093,101,0
68157,8,0,0,1,0,0,0,0,0,0,5867,241,50,140,51,3858,4435,380,17,0
68164,20,0,1,2,1,0,4,1,0,0,28080,2175,624,1247,304,18901,22072,3368,101,0
68178,1227,0,45,0,0,0,45,0,0,0,22,3,0,0,3,22,22,15,0,1
68301,33,0,0,6,0,2,3,1,2,3,1302,91,37,43,11,942,1015,70,3,0
68303,6,0,0,6,0,0,0,0,0,0,294,43,0,38,5,228,258,14,0,0
68304,15,0,0,2,0,0,0,2,2,0,383,26,12,14,0,264,309,53,0,0
68305,36,0,1,2,5,0,6,1,1,0,4022,385,153,215,17,2737,3217,204,0,0
68307,29,0,0,4,4,0,0,0,2,9,404,42,7,32,3,298,353,41,0,0
68309,10,0,0,0,0,0,0,0,10,0,100,11,0,10,1,80,89,11,0,0
68310,35,0,1,3,3,1,4,1,2,1,13696,1471,376,789,306,9692,11110,1129,46,0
68313,26,2,0,7,0,1,2,0,1,5,764,67,48,16,3,552,603,84,0,1
68314,7,0,1,1,0,0,0,0,1,0,638,155,75,73,7,422,458,100,29,0
68315,45,0,0,22,0,0,0,0,22,0,88,23,0,21,2,81,81,0,0,0
68316,29,0,0,7,0,2,7,2,2,2,408,21,0,18,3,310,342,14,0,0
68317,21,0,0,8,0,0,2,0,1,1,1754,28,8,18,2,1167,1300,80,4,0
68318,10,0,2,2,0,2,2,0,2,0,488,131,32,93,6,361,410,35,0,0
68319,18,0,0,3,0,2,1,0,3,2,753,9,2,7,0,456,617,64,1,0
68320,10,0,0,2,0,0,0,0,7,0,392,13,0,11,2,281,304,28,2,0
68321,22,0,0,0,0,3,3,0,0,6,307,7,0,1,6,261,270,4,0,0
68322,48,2,0,13,0,2,4,0,8,4,450,50,10,27,13,325,379,37,2,1
68323,10,0,0,3,0,0,3,0,0,0,274,22,8,7,7,236,246,18,0,0
68324,24,0,0,8,0,0,8,0,8,0,121,22,0,21,1,109,111,5,0,0
68325,51,0,0,15,0,0,5,0,10,5,195,10,0,0,10,162,173,39,0,0
68326,40,0,0,3,0,0,3,0,9,9,319,8,0,6,2,205,216,3,0,0
68327,36,0,0,0,0,3,3,0,14,0,276,36,9,13,14,232,237,44,6,0
68328,19,0,0,3,0,0,1,0,3,1,521,103,59,42,2,369,381,35,0,0
68329,24,0,0,5,0,0,3,0,1,3,563,92,31,46,15,371,394,26,0,0
68331,26,0,0,5,1,3,3,0,2,5,979,61,26,29,6,604,659,29,3,0
68332,16,0,0,8,0,0,0,0,0,8,119,29,8,18,3,86,86,10,3,0
68333,22,0,0,0,1,1,3,0,0,1,8002,1136,357,650,129,4765,6005,371,0,0
68335,37,0,1,3,0,3,1,0,5,3,513,88,43,36,9,348,402,24,0,0
68336,22,0,0,6,0,0,0,0,0,2,435,16,5,8,3,317,371,28,0,0
68337,24,0,0,0,0,0,0,0,14,0,285,18,1,17,0,213,235,32,0,0
68338,24,0,0,3,0,0,6,0,6,0,331,50,31,15,4,230,244,11,0,0
68339,25,0,0,7,0,1,0,0,1,0,1173,49,32,17,0,838,940,47,0,0
68340,45,0,1,2,3,5,7,1,3,3,786,49,17,20,12,525,645,121,0,0
68341,15,0,0,3,0,0,1,0,1,0,1068,65,22,30,13,765,870,93,0,0
68342,34,0,2,6,0,6,2,0,6,6,432,30,10,14,6,301,344,47,0,0
68343,20,1,0,6,0,0,2,0,3,0,916,42,14,14,14,686,775,140,3,1
68344,14,0,0,6,2,0,0,2,0,0,499,41,17,24,0,323,373,28,0,0
68345,32,0,0,4,0,4,0,0,0,4,249,15,0,7,8,200,207,18,0,0
68346,5,0,0,1,0,1,0,0,1,0,508,68,19,47,2,399,437,24,0,1
68347,17,0,1,4,0,0,3,0,0,1,2634,193,57,117,19,1649,1924,165,26,1
68348,35,2,0,2,0,2,5,0,2,2,339,22,0,18,4,222,256,19,0,0
68349,28,0,1,6,1,1,4,1,1,0,1027,36,0,32,4,739,850,78,12,0
68350,21,0,0,0,0,10,0,0,0,5,189,14,4,5,5,117,158,21,0,0
68351,29,0,0,5,2,1,2,0,2,3,771,64,12,44,8,529,649,66,7,1
68352,37,0,1,3,3,2,5,1,1,2,4982,620,211,310,99,3523,4058,434,18,1
68354,23,2,0,3,0,1,1,0,4,4,906,68,14,41,13,678,770,79,0,0
68355,39,0,1,3,3,2,3,0,2,2,5055,1095,428,581,86,3554,4009,423,16,1
68357,38,0,0,5,0,2,5,0,0,2,359,5,0,4,1,256,290,23,0,1
68358,22,0,0,4,2,1,2,0,1,1,1903,89,24,57,8,1187,1465,74,3,1
68359,33,0,0,5,2,1,3,1,5,2,1597,115,21,60,34,1086,1213,67,2,0
68360,14,0,0,5,0,0,1,0,0,1,558,33,8,20,5,396,450,58,0,0
68361,55,0,2,4,5,4,8,1,4,1,2168,211,59,120,32,1596,1753,213,15,1
68362,26,0,0,0,0,0,0,0,0,8,115,24,12,12,0,57,78,6,0,0
68364,63,0,9,18,0,0,9,0,9,0,111,12,0,5,7,85,91,5,0,1
68365,16,0,0,3,0,0,3,0,3,0,308,56,30,18,8,175,220,29,1,0
68366,26,0,0,5,0,2,0,0,2,4,1183,78,4,69,5,733,956,45,9,0
68367,32,0,0,2,0,0,2,0,7,10,399,61,6,30,25,264,321,31,8,1
68368,27,0,0,0,2,2,2,0,4,2,437,14,2,12,0,330,357,54,0,0
68370,44,0,2,5,3,1,6,1,2,1,1969,176,49,85,42,1451,1633,151,3,1
68371,44,0,2,3,2,2,6,0,4,2,1425,111,41,58,12,1043,1105,53,0,0
68372,15,0,0,5,2,0,2,0,0,0,2941,65,17,31,17,1756,1970,100,0,0
68375,11,0,0,0,0,0,0,0,5,0,168,126,69,57,0,84,92,0,0,1
68376,20,0,1,4,2,0,1,0,2,2,1370,187,63,96,28,1028,1133,86,3,1
68377,14,0,0,2,0,0,2,0,2,0,414,39,17,21,1,334,344,23,10,0
68378,23,0,0,4,0,0,4,0,2,1,670,53,14,22,17,479,521,45,2,1
68380,34,0,0,22,0,0,0,0,0,0,88,6,0,6,0,50,65,11,6,0
68381,12,0,0,0,0,0,4,0,4,0,238,56,38,17,1,167,197,6,0,0
68382,58,29,0,0,0,0,0,0,0,0,34,1,0,1,0,23,28,1,0,0
68401,26,1,1,3,0,0,2,0,1,5,760,92,54,28,10,502,578,61,0,1
68402,18,0,0,7,0,0,1,0,0,1,1380,29,13,12,4,893,1046,112,0,0
68403,22,0,5,5,0,0,0,0,5,0,177,8,0,6,2,136,152,14,0,0
68404,31,1,1,10,1,0,3,1,4,1,880,21,0,21,0,644,774,55,0,0
68405,31,0,0,6,3,0,4,0,1,0,3165,249,21,162,66,1978,2361,157,10,0
68406,26,0,0,2,0,2,6,2,2,4,460,100,24,54,22,334,373,52,5,0
68407,26,0,0,7,0,1,8,3,1,1,567,44,6,26,12,446,497,67,5,0
68409,17,0,0,2,0,0,2,0,0,2,778,86,44,40,2,577,644,89,0,0
68410,34,0,2,3,3,1,4,1,0,1,8405,1138,363,613,162,5681,6697,625,0,0
68413,16,0,0,3,0,0,1,0,1,5,597,27,7,12,8,453,484,50,3,0
68415,22,0,1,5,0,0,1,0,1,4,722,41,8,29,4,504,575,39,0,0
68416,15,3,0,3,0,0,0,0,3,0,254,10,0,10,0,194,212,25,0,0
68417,24,0,0,3,3,0,7,0,0,10,284,33,19,12,2,219,237,8,0,0
68418,21,0,0,1,0,1,2,0,3,2,1293,66,28,33,5,857,992,104,0,0
68419,15,0,0,3,0,3,7,0,0,0,262,34,20,14,0,190,200,37,2,0
68420,24,0,0,0,2,2,4,0,0,2,1342,379,134,210,35,905,1066,118,16,0
68421,10,0,0,0,1,0,2,0,0,0,784,208,21,187,0,410,648,152,17,0
68422,40,2,0,10,0,0,6,0,4,8,474,25,0,25,0,361,395,42,4,0
68423,19,0,0,8,0,0,3,0,1,0,1035,44,5,39,0,720,803,51,0,0
68424,28,0,0,4,0,2,1,1,6,1,745,73,34,36,3,576,627,47,2,0
68428,31,0,0,11,0,2,1,0,3,0,1178,4,0,3,1,773,865,31,0,0
68430,39,0,0,11,0,1,5,1,3,0,1569,86,40,46,0,990,1195,89,0,0
68431,44,0,0,10,3,3,0,0,6,3,294,27,4,8,15,226,263,23,0,1
68433,27,0,0,5,0,0,0,0,16,0,185,56,12,22,22,133,155,21,1,0
68434,33,0,1,3,3,2,5,0,2,0,7386,707,163,462,82,5039,5886,520,51,0
68436,55,0,0,5,0,3,3,0,9,12,540,39,13,20,6,396,458,64,0,0
68437,18,0,0,11,0,0,0,0,0,3,266,23,5,17,1,204,222,34,0,0
68438,46,0,0,0,15,0,7,0,0,7,130,12,9,3,0,89,94,5,0,0
68439,14,0,0,2,0,0,2,0,4,0,470,74,26,44,4,330,369,87,4,1
68440,26,0,0,0,0,0,0,0,0,8,115,23,4,9,10,85,97,13,0,0
68441,40,0,0,20,0,0,5,0,0,5,199,12,4,5,3,143,150,11,0,1
68442,25,0,0,5,0,0,2,0,8,0,359,42,0,34,8,295,302,11,0,1
68443,19,0,0,4,0,0,2,0,2,5,968,43,6,20,17,713,810,72,6,0
68444,78,0,0,15,0,0,0,0,0,46,64,10,0,0,10,54,54,5,0,0
68445,19,0,0,0,0,0,9,0,9,0,102,9,4,5,0,70,78,9,0,1
68446,31,0,1,5,2,1,5,0,1,1,2762,185,81,65,39,1818,2089,240,6,1
68447,20,0,0,2,4,2,4,2,0,0,489,129,62,56,11,353,397,18,0,0
68448,14,2,0,6,0,0,2,0,2,0,474,90,26,58,6,323,381,28,1,0
68450,36,0,1,3,5,1,4,1,1,0,2049,290,76,168,46,1417,1672,158,11,0
68452,20,0,0,0,0,0,10,0,10,0,96,9,2,7,0,67,87,3,0,0
68453,3,0,0,0,0,0,0,0,0,0,267,12,0,12,0,212,232,12,0,0
68454,15,0,0,1,0,0,1,0,1,1,503,10,2,5,3,363,416,17,2,0
68455,23,0,0,3,0,5,3,0,3,1,543,34,0,3,31,447,466,25,0,0
68456,33,0,1,6,4,1,3,0,3,2,1064,68,20,34,14,748,859,79,0,0
68457,15,0,0,3,0,0,0,0,3,3,251,12,5,7,0,204,217,1,0,0
68458,24,0,0,12,0,0,6,0,6,0,166,16,6,6,4,113,121,4,0,0
68460,29,0,1,5,0,1,1,1,2,1,793,32,15,15,2,595,631,75,1,1
68461,37,0,1,9,4,0,1,0,0,3,607,13,0,0,13,376,467,0,0,0
68462,31,0,1,7,2,1,3,1,1,1,4381,142,54,80,8,2620,3152,194,0,0
68463,29,0,0,1,0,0,4,0,2,4,1426,158,67,74,17,977,1129,160,9,0
68464,19,0,0,3,0,1,1,0,1,3,510,12,5,6,1,365,445,58,0,0
68465,22,0,0,2,2,0,5,0,1,0,2092,195,66,98,31,1440,1660,171,16,1
68466,23,0,1,2,2,1,0,0,0,0,1727,221,51,91,79,1281,1426,115,3,0
68467,43,0,1,4,4,2,6,1,2,1,8490,891,210,552,129,5848,6755,609,9,0
68502,24,0,0,4,2,0,3,0,0,0,24947,4593,1053,3327,213,16762,20221,3749,213,1
68503,14,0,0,1,2,0,1,0,0,0,15226,5788,1788,3893,107,8231,12339,2169,223,0
68504,33,0,0,4,1,1,4,1,2,0,16436,4307,1072,3055,180,9836,13635,3095,158,0
68505,24,0,0,2,3,0,3,0,0,0,16957,2672,725,1776,171,10731,13452,2226,94,1
68506,28,0,0,2,6,0,6,1,0,0,27921,2230,554,1343,333,19246,22742,3391,164,0
68507,27,0,0,4,1,2,3,0,2,1,13805,1472,401,919,152,9775,11246,1689,55,0
68508,120,0,6,4,5,3,34,4,3,0,8119,3322,406,2770,146,4844,7270,1540,181,0
68510,36,0,0,2,7,0,7,1,0,0,21451,3275,1080,2027,168,14402,16991,2607,128,1
68512,35,0,2,4,3,0,9,2,1,0,12899,943,382,557,4,8320,9787,1182,58,0
68514,106,0,0,8,0,8,0,8,16,16,122,0,0,0,0,104,122,0,0,0
68516,32,0,0,3,4,0,6,2,0,0,40131,2021,431,1351,239,26459,30950,2993,69,0
68517,46,0,3,4,1,3,3,3,6,13,645,0,0,0,0,338,386,0,0,0
68520,27,0,2,6,4,0,6,3,0,0,1328,29,0,19,10,1082,1162,58,7,0
68521,18,0,0,1,2,0,2,0,0,0,34316,6324,2076,4114,134,19698,26324,3800,217,1
68522,14,0,0,4,1,1,1,0,0,1,12312,980,218,744,18,7433,9143,1454,35,0
68523,36,0,0,12,2,0,2,2,1,2,1383,12,0,12,0,880,1058,55,0,0
68524,11,0,0,1,0,2,0,0,0,1,5965,602,289,305,8,3347,3983,536,0,1
