zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
76559,31.08,-97.6,30,,,,5,,2,1,2,1,3
76561,31.41,-97.53,6,,,,1,,1,1,,,
76566,31.56,-98.09,2,,,,1,,,,,,1
76567,30.65,-97.01,193,,,6,11,18,6,33,6,9,3
76569,30.94,-97.23,33,,,1,9,2,4,3,1,,2
76570,31.08,-96.95,36,2,,2,1,2,1,4,,2,4
76571,30.93,-97.6,171,,1,7,18,10,5,22,8,5,2
76573,30.82,-97.5,3,,,,,,,1,,,1
76574,30.58,-97.39,333,,,11,37,29,21,53,10,15,10
76577,30.63,-97.17,35,1,,,5,,1,6,4,3,2
76578,30.54,-97.24,13,,,1,1,2,,2,1,,
76579,31.2,-97.27,45,,,1,4,1,6,,1,5,3
76596,31.48,-97.73,1,,,,,,,,1,,
76599,31.47,-97.74,2,,,,,2,,,,,
76621,31.88,-97.09,17,1,,,2,,1,,1,1,2
76622,31.82,-97.24,11,1,,,1,1,2,,1,1,
76623,32.21,-96.75,5,,,,1,,1,,,1,
76624,31.66,-96.96,21,,,,6,2,,2,,2,1
76626,32.12,-96.72,13,,,1,2,1,1,1,,,1
76627,32.11,-97.4,19,,,,3,,1,2,,1,2
76628,32.03,-96.95,2,,,,,,,,1,,
76629,31.15,-96.65,28,1,,3,3,3,,2,2,,1
76630,31.34,-97.21,14,,,,3,,,,,6,1
76631,31.98,-96.98,3,,,,1,,,,,,1
76632,31.31,-97.07,7,,,,1,,,1,,,1
76633,31.7,-97.33,49,,,2,13,3,3,5,1,1,2
76634,31.82,-97.55,143,,,6,8,11,9,18,6,7,2
76635,31.72,-96.66,9,,,2,2,,1,1,,,
76636,32.17,-97.29,8,,,,2,,,,,,
76637,31.77,-97.8,12,1,,,1,,,4,,2,
76638,31.55,-97.44,27,,,2,3,2,,4,,3,
76639,31.87,-96.66,7,,,,,,1,1,,,
76640,31.7,-97.07,75,,,2,13,1,11,1,1,10,8
76641,32.04,-96.81,16,1,,,1,,1,5,2,1,1
76642,31.5,-96.52,108,,,2,8,9,2,17,1,3,7
76643,31.45,-97.2,200,,,,29,17,12,31,8,17,5
76645,32.02,-97.13,324,1,1,9,21,21,19,51,17,8,6
76648,31.85,-96.81,35,,,1,1,3,1,5,1,3,
76649,32,-97.88,7,,,1,1,,,2,,1,1
76650,31.98,-96.86,1,,,1,,,,,,,
76651,32.18,-96.85,44,,,1,5,4,4,4,1,4,
76652,32.12,-97.58,11,,,,2,,,3,,1,
76653,31.3,-96.61,18,,,,,,1,3,1,,
76654,31.73,-97.01,5,,,,2,,,,,,
76655,31.4,-97.18,93,,,1,25,5,6,11,5,4,2
76656,31.19,-97.04,24,,1,,4,2,4,1,,2,
76657,31.45,-97.38,146,1,,6,13,7,14,15,8,11,7
76660,31.92,-96.9,5,,,,1,1,1,1,,,
76661,31.32,-96.85,135,1,,4,3,21,2,20,6,4,1
76664,31.56,-96.8,34,,,3,1,3,1,5,,2,2
76665,31.92,-97.71,68,,,2,6,3,4,14,2,3,2
76666,32.04,-96.91,2,,,,,,,,,,1
76667,31.65,-96.47,251,,1,6,10,36,8,33,11,11,5
76670,32.14,-96.99,16,,,,3,,2,3,,1,2
76671,31.99,-97.53,13,,,1,1,1,1,,,,
76673,31.75,-96.89,7,,,,2,,,,,1,
76676,31.86,-96.95,2,,,,1,,,,,,
76678,31.66,-96.76,2,,,,,,,,,,
76679,31.93,-96.58,7,,,1,,,,,,,2
76680,31.2,-96.81,3,,,,,1,1,,,,
76681,31.89,-96.43,4,,,,,,,1,,,
76682,31.45,-96.91,34,,,2,5,,,5,,,2
76685,31.35,-97.01,1,,,,,,,,,,
76686,31.77,-96.56,4,,,,1,1,,,,,
76687,31.37,-96.5,9,,,,,,1,1,1,,2
76689,31.66,-97.51,48,1,,1,14,5,2,3,2,,6
76690,32.08,-97.74,9,,,,1,1,,,,,
76691,31.77,-97.1,149,1,,4,28,14,6,19,2,7,2
76692,31.96,-97.33,169,,,5,12,21,12,20,8,7,3
76693,31.79,-96.4,27,,,1,2,5,3,2,1,1,2
76701,31.55,-97.14,358,,,13,18,33,19,95,13,17,3
76704,31.57,-97.13,96,,,4,3,14,6,5,1,10,6
76705,31.62,-97.1,426,,4,5,40,34,33,36,10,25,14
76706,31.48,-97.08,512,,,9,54,25,20,31,24,36,21
76707,31.55,-97.16,128,,,6,6,17,4,17,8,1,2
76708,31.63,-97.22,288,1,,10,26,58,7,30,10,6,9
76710,31.54,-97.2,1264,,,55,32,134,29,271,83,47,8
76711,31.51,-97.15,193,,,4,10,12,4,14,8,7,4
76712,31.53,-97.26,818,,2,27,73,157,59,126,38,56,31
76798,31.55,-97.12,8,,,,,,,,,,
76801,31.75,-99.03,687,1,,21,47,118,24,96,32,27,14
76802,31.74,-98.91,138,1,,3,11,14,6,14,4,7,5
76821,31.74,-99.93,124,2,,5,7,9,9,16,1,3,8
76823,31.71,-99.15,35,,,1,3,4,,2,1,1,3
76824,30.93,-98.49,1,,,,,1,,,,,
76825,31.11,-99.39,208,,,7,21,16,12,36,4,7,8
76827,31.52,-99.14,2,,,,,,,,,,
76831,30.67,-98.92,3,,,1,,1,,,,,1
76832,30.99,-98.74,10,,,,1,2,1,,,,1
76834,31.88,-99.48,165,1,,5,14,14,10,25,8,8,7
76837,31.22,-99.9,36,,,2,2,6,2,4,1,,
76842,30.94,-99.08,3,,,,,,,,,1,
76844,31.43,-98.52,97,,,6,9,13,6,14,2,1,2
76845,31.54,-99.49,3,,,,,,,1,,,
76849,30.47,-99.82,122,,,3,16,8,6,16,3,1,1
76852,31.36,-99.46,2,,,,1,,,,,1,
76853,31.27,-98.37,32,,,,5,3,4,7,,,2
76854,30.69,-99.58,7,,,,2,,,4,,,
76856,30.69,-99.27,126,,,4,10,9,6,21,4,7,7
76857,31.93,-98.93,13,,,,2,,1,2,,,1
76858,31.18,-99.62,3,,,,,,,,,2,
76859,30.89,-99.86,40,,,2,6,2,1,6,,3,
76861,31.59,-100.19,25,,,,5,,2,5,,2,4
76862,31.41,-99.68,3,,,,1,,,,,,
76864,31.55,-98.73,5,1,,,1,,1,,,,
76866,31.46,-99.93,6,,,,1,,2,1,,,
76869,30.91,-98.99,1,,,,1,,,,,,
76870,31.63,-98.55,10,,,,1,,1,,,,1
76871,31.29,-99,8,,,,2,,,,,1,
76872,31.33,-99.17,4,,,,1,,,,1,,
76873,31.52,-99.38,3,,,,1,,,2,,,
76875,31.6,-100,13,,,,4,,1,2,,,
76877,31.16,-98.76,136,1,,1,5,15,6,25,3,8,3
76878,31.66,-99.29,26,1,,1,4,1,,3,2,,1
76882,31.82,-99.7,4,,,,,,,,,,1
76884,31.74,-99.57,3,,,,1,,,,,,
76885,30.86,-98.86,1,,,,,,,,,,
76887,31.01,-99.16,6,,,,2,,,,,,
76888,31.61,-99.64,3,,,,,,,2,,,
76890,31.69,-98.78,12,,,,3,,2,,,1,
76901,31.5,-100.97,560,,,20,62,54,16,75,21,21,10
76903,31.48,-100.44,1069,,2,28,91,104,53,190,57,55,26
76904,31.27,-100.4,834,4,,32,83,105,19,113,51,36,20
76905,31.51,-100.32,105,2,,2,23,7,11,4,5,6,9
76908,31.43,-100.4,18,,,,,,,11,,,
76930,31.27,-101.17,10,1,,,3,,,,,,1
76932,31.27,-101.54,111,,,3,12,5,1,10,1,6,9
76933,31.86,-100.29,30,,,2,1,1,1,2,,2,1
76934,31.6,-100.67,10,,,,1,1,,1,,,
76935,31.08,-100.42,21,,,,6,,1,4,,,3
76936,30.88,-100.6,54,,,3,2,3,2,9,,3,3
76937,31.39,-100.15,4,,,1,,,,,,,1
76940,31.44,-100.14,1,,,,,,,,,,
76941,31.27,-100.89,42,1,,1,9,1,1,5,,3,5
76943,30.53,-101.31,125,,,6,16,6,1,9,3,4,6
76945,31.88,-100.61,36,,,4,4,1,,5,,,2
76949,32.04,-100.69,1,,,,,,,,,,
76950,30.44,-100.56,139,1,,7,14,6,3,15,3,10,9
76951,31.8,-101.06,36,,,,3,2,2,4,1,2,3
76953,31.72,-100.33,1,,,,,,,,,,
76955,31.29,-100.15,1,,,,1,,,,,,
76957,31.37,-100.31,12,1,,,1,1,,1,,1,
76958,31.6,-100.8,6,,,,1,,,,,,
77002,29.76,-95.37,2580,1,,110,24,153,21,1042,122,76,53
77003,29.75,-95.35,357,,1,10,13,31,48,23,7,69,17
77004,29.72,-95.36,710,,,25,10,205,9,116,45,19,4
77005,29.72,-95.42,963,1,,27,35,144,18,256,37,15,6
77006,29.74,-95.39,940,,,36,20,92,14,293,45,36,4
77007,29.77,-95.41,1347,,,25,85,101,54,422,73,101,31
77008,29.8,-95.42,1409,1,,49,96,182,69,358,67,97,27
77009,29.8,-95.37,680,,,13,101,57,37,110,20,62,18
77010,29.75,-95.36,349,,,14,2,4,4,177,17,19,2
77011,29.74,-95.31,332,,1,5,11,27,39,36,7,33,12
77012,29.72,-95.27,180,,,1,6,7,18,11,6,31,21
77013,29.8,-95.23,209,,,3,8,7,18,12,11,31,42
77014,29.98,-95.47,444,,,7,23,46,11,126,27,18,7
77015,29.76,-95.17,856,,,6,53,100,66,120,38,52,63
77016,29.86,-95.3,165,,,2,12,23,7,8,4,4,10
77017,29.69,-95.25,537,,,6,44,43,31,75,28,49,30
77018,29.83,-95.43,879,,,16,105,59,73,152,31,95,25
77019,29.75,-95.41,863,,,36,25,60,9,301,51,25,11
77020,29.77,-95.31,428,,1,6,25,24,48,30,9,102,45
77021,29.7,-95.36,342,,,8,15,46,22,40,14,22,6
77022,29.83,-95.38,513,,,9,63,46,44,56,17,47,18
77023,29.72,-95.32,439,,,7,23,37,39,52,13,78,16
77024,29.77,-95.51,2296,,,56,69,372,29,679,134,121,24
77025,29.69,-95.43,556,,,17,22,98,14,106,36,27,8
77026,29.8,-95.33,201,,,3,8,18,16,10,5,24,7
77027,29.74,-95.45,1983,2,,67,48,209,20,699,173,65,22
77028,29.83,-95.29,258,,,2,10,21,22,13,11,54,21
77029,29.76,-95.26,589,,,4,19,45,44,54,16,136,85
77030,29.71,-95.4,707,,,15,1,381,3,83,15,8,
77031,29.65,-95.55,309,,,5,16,30,10,49,21,25,9
77032,29.99,-95.35,868,,,18,45,13,52,60,47,119,234
77033,29.67,-95.34,160,,,1,8,14,11,10,6,33,4
77034,29.62,-95.19,664,,,15,40,69,31,114,31,40,20
77035,29.66,-95.47,394,,,10,21,46,11,77,32,16,8
77036,29.7,-95.53,2472,,,56,45,359,54,448,148,412,25
77037,29.89,-95.39,503,,,9,47,16,33,64,25,39,13
77038,29.92,-95.44,214,,,7,19,10,18,11,8,31,8
77039,29.91,-95.34,389,,1,4,51,21,72,29,16,30,14
77040,29.87,-95.53,1455,1,,48,136,69,119,269,62,239,59
77041,29.86,-95.58,1739,,2,22,215,42,307,178,41,440,68
77042,29.74,-95.56,1819,1,,66,53,101,34,644,130,153,26
77043,29.81,-95.58,955,,,31,119,40,89,134,49,178,27
77044,29.91,-95.18,211,,,2,23,19,16,28,8,14,13
77045,29.65,-95.43,266,,,5,22,33,30,17,10,27,5
77046,29.73,-95.43,442,,,15,11,11,6,225,25,23,10
77047,29.61,-95.39,207,,,5,21,13,24,17,15,29,5
77048,29.62,-95.32,96,,,2,15,6,15,5,7,10,6
77049,29.83,-95.15,322,,,2,21,14,29,37,8,19,37
77050,29.9,-95.27,32,,,,7,,5,2,1,5,
77051,29.66,-95.38,155,,,,8,13,6,11,4,9,6
77053,29.58,-95.46,154,,,4,15,9,14,18,4,8,7
77054,29.68,-95.4,790,1,,22,22,240,24,114,41,70,21
77055,29.8,-95.49,1489,,,34,118,154,76,240,86,174,36
77056,29.75,-95.47,2599,1,,76,48,121,13,963,182,146,39
77057,29.74,-95.49,2088,2,1,63,64,182,32,618,154,115,32
77058,29.56,-95.1,999,,,19,28,169,15,370,62,41,12
77059,29.61,-95.12,195,,,2,7,43,4,63,10,15,1
77060,29.94,-95.4,1128,,1,24,53,68,49,271,58,125,77
77061,29.65,-95.28,448,,,4,30,32,40,47,36,41,65
77062,29.57,-95.13,364,,,14,13,60,1,75,27,21,10
77063,29.74,-95.52,1371,,,29,55,199,49,313,80,101,25
77064,29.92,-95.54,794,3,,17,96,45,68,114,39,95,30
77065,29.93,-95.6,828,,,15,63,145,27,150,29,28,16
77066,29.96,-95.5,433,,,6,60,21,34,57,30,69,13
77067,29.95,-95.45,372,,,5,11,31,14,71,27,23,21
77068,30.01,-95.49,429,,,10,17,41,9,134,32,25,2
77069,29.99,-95.53,674,,,14,33,58,10,194,39,43,4
77070,29.98,-95.57,1640,,,35,94,202,27,368,69,103,23
77071,29.65,-95.52,277,,,2,14,56,8,43,23,24,3
77072,29.7,-95.58,728,,,17,33,112,22,105,27,33,8
77073,30,-95.4,468,,,12,41,17,38,52,20,89,45
77074,29.69,-95.52,1417,,,36,47,385,26,265,67,81,18
77075,29.62,-95.27,465,,1,10,51,32,39,39,15,35,25
77076,29.86,-95.38,415,,,2,35,67,22,50,13,22,8
77077,29.75,-95.62,1283,,,34,32,107,15,368,77,66,14
77078,29.85,-95.25,78,,,,3,5,7,3,1,14,15
77079,29.78,-95.6,1503,,,37,46,163,13,502,104,89,22
77080,29.82,-95.52,637,,2,7,101,51,53,83,29,54,11
77081,29.71,-95.48,951,,1,9,71,122,76,165,58,66,17
77082,29.72,-95.64,756,,,16,35,147,20,148,45,44,10
77083,29.69,-95.65,617,,,10,34,94,9,94,30,21,11
77084,29.83,-95.66,1528,,,40,111,130,50,327,74,115,35
77085,29.62,-95.49,100,,,1,24,6,4,4,7,6,6
77086,29.92,-95.49,384,,1,1,40,19,51,39,10,55,12
77087,29.69,-95.3,683,,,11,54,52,105,85,23,84,18
77088,29.88,-95.45,244,,,2,17,30,12,35,8,16,8
77089,29.59,-95.23,483,,,6,32,123,5,68,24,13,7
77090,30.01,-95.44,873,,,17,26,230,23,122,49,57,14
77091,29.85,-95.44,369,,,2,28,35,37,43,18,33,6
77092,29.83,-95.47,1444,,,32,157,98,120,258,83,160,48
77093,29.86,-95.34,503,,1,3,57,34,58,46,15,41,15
77094,29.77,-95.68,287,,,5,17,22,5,79,19,25,2
77095,29.91,-95.65,948,,1,36,63,101,28,218,50,49,34
77096,29.68,-95.48,581,,,18,12,85,6,120,30,17,7
77098,29.73,-95.42,1327,1,,33,22,154,15,431,80,47,5
77099,29.67,-95.59,699,,,17,43,77,43,102,36,94,10
77201,29.77,-95.36,100,1,,5,2,2,6,14,3,13,4
77301,30.31,-95.44,913,2,1,18,54,53,70,185,38,65,10
77302,30.22,-95.34,161,1,,4,30,6,9,27,7,17,8
77303,30.38,-95.38,283,,,4,26,11,29,29,11,18,13
77304,30.33,-95.52,755,1,,13,47,157,19,156,40,42,14
77306,30.29,-95.31,93,,,2,14,3,17,2,,6,6
77316,30.31,-95.69,200,1,,5,49,14,8,35,10,12,8
77318,30.44,-95.53,193,1,,9,33,11,9,26,7,15,4
77320,30.8,-95.55,214,6,,9,22,17,5,40,9,11,14
77326,30.5,-94.82,1,,,,,,,,,,
77327,30.32,-94.92,337,5,,4,29,51,10,43,10,9,10
77328,30.39,-95.19,102,,,1,14,2,15,11,1,7,10
77331,30.63,-95.16,88,2,,3,11,7,2,15,4,3,1
77334,30.78,-95.37,2,,,,,,,,,,1
77335,30.57,-94.91,20,1,,,2,,1,2,,2,5
77336,30.06,-95.1,139,1,,2,28,4,5,23,6,11,8
77338,30.01,-95.29,1175,2,,30,60,134,31,171,44,57,57
77339,30.05,-95.22,976,,1,25,52,195,15,228,38,36,21
77340,30.64,-95.54,631,4,,17,36,76,21,112,43,14,8
77342,30.74,-95.56,17,,,,,2,,2,2,1,
77345,30.05,-95.16,230,,,7,10,21,4,79,14,13,10
77346,29.99,-95.18,614,,,13,22,72,7,126,28,23,15
77350,30.82,-94.83,3,,,,1,,,,,,
77351,30.72,-94.82,567,19,,19,50,65,16,100,27,18,15
77354,30.22,-95.65,645,2,1,13,91,37,29,121,21,37,28
77355,30.16,-95.75,329,3,,5,59,27,18,64,9,18,9
77356,30.47,-95.73,502,1,,14,46,41,12,118,33,39,10
77357,30.16,-95.19,210,1,,6,28,15,13,19,9,14,13
77358,30.56,-95.44,72,,,3,14,4,14,5,3,,2
77359,30.75,-95.3,7,,,,,1,2,1,,1,1
77360,30.85,-95.12,63,,,1,6,3,1,10,4,,1
77362,30.16,-95.67,108,,,3,20,3,14,12,6,5,3
77363,30.32,-95.85,53,,,2,8,,7,4,2,2,3
77364,30.77,-95.21,13,,,,3,,1,,3,,
77365,30.11,-95.27,338,,,5,50,20,25,46,14,20,10
77367,30.86,-95.4,13,,,1,,,1,1,,,1
77368,30.44,-94.82,3,,,,1,1,,,,,1
77369,30.42,-94.74,4,,,,,,1,,,,
77371,30.48,-94.99,56,,,2,10,3,4,8,4,3,2
77372,30.24,-95.16,76,,,,15,5,7,6,3,3,3
77373,30.06,-95.38,522,,,14,62,39,24,84,23,38,9
77374,30.4,-94.62,6,,,,,,,,1,,2
77375,30.09,-95.59,951,1,,19,94,136,64,159,37,70,19
77376,30.44,-94.66,2,1,,,1,,,,,,
77377,30.06,-95.68,500,,,13,73,34,19,113,21,32,16
77378,30.47,-95.36,176,1,,3,25,9,22,16,3,10,9
77379,30.04,-95.53,1446,1,,30,97,184,25,347,75,77,29
77380,30.14,-95.47,1955,,,50,76,225,29,548,122,115,25
77381,30.18,-95.5,665,1,,14,20,96,12,206,41,41,6
77382,30.19,-95.55,471,,,16,13,71,4,149,25,34,11
77384,30.23,-95.5,301,,,6,20,63,,54,16,11,4
77385,30.19,-95.43,443,,,11,49,26,31,52,8,36,17
77386,30.1,-95.36,598,,,17,42,45,19,139,27,49,25
77388,30.06,-95.47,685,,,20,74,51,31,128,31,49,8
77389,30.12,-95.52,285,1,,6,35,20,11,61,13,37,9
77396,29.95,-95.26,429,,,8,44,25,34,58,16,37,34
77401,29.71,-95.46,904,,,20,37,216,6,283,41,47,13
77406,29.65,-95.79,319,,,6,30,35,6,68,9,16,4
77407,29.67,-95.71,159,,,3,11,37,4,33,6,10,9
77412,29.55,-96.41,6,1,,,,,1,,,,
77414,28.91,-95.87,500,5,,15,31,66,15,78,26,19,14
77415,28.93,-95.73,3,,,,,,1,,,,
77417,29.46,-95.97,14,,,,,,4,1,,4,1
77418,29.99,-96.25,203,,3,7,27,21,12,40,8,5,6
77419,28.85,-96.26,20,2,,,,,,1,,1,1
77420,29.26,-95.93,25,,,,4,1,1,5,,1,2
77422,28.96,-95.56,119,,,7,9,5,4,13,6,3,2
77423,29.86,-95.98,191,1,,4,23,6,27,21,10,19,9
77426,30.12,-96.26,42,,,1,5,,5,7,4,2,2
77429,30,-95.67,1404,2,,39,149,163,44,303,63,84,26
77430,29.26,-95.67,21,,,2,3,1,2,1,1,2,2
77432,29.07,-96.19,7,,,1,,,,,1,,
77433,29.94,-95.74,591,1,,7,40,46,16,110,24,10,14
77434,29.53,-96.31,92,2,,6,4,5,8,7,,9,6
77435,29.52,-96.12,75,4,,1,4,4,8,12,2,5,2
77436,29.42,-96.24,2,,,1,,,,1,,,
77437,29.21,-96.28,489,4,,13,56,32,17,63,18,34,30
77440,28.89,-96.15,4,,,,1,,,,,,
77441,29.67,-95.92,149,,,6,8,7,6,34,9,14,7
77442,29.42,-96.51,22,2,,2,2,,,,,2,1
77443,29.35,-96.19,2,,,,,,,,1,,
77444,29.29,-95.78,10,,,,3,,1,2,,,1
77445,30.1,-96.06,187,1,,7,16,16,15,24,4,13,5
77446,30.09,-95.99,18,,,,,1,,2,2,1,
77447,30.05,-95.83,133,,,5,36,1,8,15,3,11,8
77448,29.42,-96.09,15,1,,,1,1,1,2,,1,1
77449,29.84,-95.73,653,,,8,56,58,16,126,24,33,22
77450,29.75,-95.74,1345,1,,34,74,244,17,298,75,60,19
77451,29.44,-96,4,,,,1,,1,,,,
77453,29.21,-96,5,1,,,,,1,,,,2
77454,29.52,-96.2,4,,,,1,,,,,,
77455,29.13,-96.43,32,,,,9,,1,2,4,3,
77456,29.04,-96.17,17,,,,2,,2,,,1,5
77457,28.76,-95.9,27,,,,2,,1,,1,1,
77458,28.95,-96.24,4,1,,2,1,,,,,,
77459,29.53,-95.52,883,,,24,40,148,13,215,35,46,12
77460,29.4,-96.38,13,,,,2,,,1,,2,2
77461,29.38,-95.81,115,2,,2,19,11,5,11,5,2,3
77464,29.59,-95.96,10,1,,,5,,1,,,1,
77465,28.76,-96.23,117,7,,6,6,10,8,11,3,8,5
77466,29.79,-96.01,10,,,,3,,2,1,1,,
77467,29.2,-96.1,2,1,,,,,,1,,,
77468,29.13,-95.94,1,,,,,,,,,,
77469,29.48,-95.68,721,,,18,78,126,18,146,28,16,20
77470,29.54,-96.55,2,,,,1,,,,,,
77471,29.55,-95.86,720,1,,15,60,59,32,118,34,32,7
77473,29.8,-96.11,8,,,1,,1,,,,1,2
77474,29.78,-96.18,262,1,,8,31,18,19,35,11,16,13
77475,29.49,-96.65,15,,,2,1,,,2,1,,2
77476,29.69,-95.95,20,2,,,7,1,2,3,,3,
77477,29.62,-95.57,1310,,1,39,109,133,119,198,52,196,24
77478,29.62,-95.61,1850,1,,43,70,300,54,483,89,111,20
77479,29.57,-95.64,1744,,,36,58,317,9,443,85,94,15
77480,29.09,-95.77,79,,,2,4,7,7,11,3,6,5
77481,29.47,-95.56,4,,,,,1,,,1,,
77482,29.09,-95.9,25,,,,1,1,1,1,3,1,
77483,28.79,-95.84,12,1,,,1,,,1,,,
77484,30.08,-95.93,228,,,3,37,14,20,30,8,19,7
77485,29.63,-96.06,43,1,,3,10,1,2,3,,2,3
77486,29.16,-95.69,127,,,4,5,28,2,21,5,2,2
77488,29.31,-96.09,306,4,,8,12,28,13,56,13,14,8
77489,29.6,-95.52,222,,,1,8,43,13,21,4,17,12
77493,29.85,-95.83,450,1,1,14,78,48,28,77,26,28,16
77494,29.74,-95.83,1210,1,1,28,58,149,29,270,52,69,13
77498,29.64,-95.65,308,,,6,21,43,14,46,12,18,14
77502,29.68,-95.2,416,,1,3,36,51,21,73,29,22,10
77503,29.7,-95.16,330,,,4,50,16,23,30,16,48,18
77504,29.65,-95.19,481,,,4,19,149,4,60,32,16,7
77505,29.65,-95.14,579,,,18,24,71,16,76,30,12,13
77506,29.71,-95.2,383,,,10,38,27,28,40,15,42,16
77507,29.62,-95.06,136,,,2,5,,57,6,2,17,26
77510,29.36,-95.09,180,,,4,23,10,11,30,7,11,4
77511,29.38,-95.24,707,2,,21,53,58,48,103,34,51,31
77514,29.7,-94.6,63,3,,,3,9,1,8,,5,3
77515,29.17,-95.45,501,1,,15,39,66,18,102,28,16,19
77517,29.36,-95.13,48,1,2,2,6,4,3,2,3,2,2
77518,29.51,-94.99,83,1,,,12,4,5,6,4,3,2
77519,30.22,-94.58,19,,,,1,1,1,1,,2,
77520,29.73,-94.99,671,,,16,38,77,39,89,30,33,33
77521,29.8,-94.97,850,,,14,46,162,21,111,50,27,31
77523,29.79,-94.86,137,,,2,9,8,13,12,8,11,15
77530,29.79,-95.12,401,,,3,39,26,36,29,21,33,53
77531,29.05,-95.39,285,,,7,23,10,10,33,20,23,8
77532,29.93,-95.06,353,,,6,44,24,13,63,11,17,18
77533,30.09,-94.6,9,,,,,1,,,,,1
77534,29.23,-95.31,35,2,,1,4,1,1,3,1,4,2
77535,30.05,-94.92,276,5,,4,34,17,15,34,7,18,13
77536,29.7,-95.12,559,,,7,53,48,37,83,32,46,26
77538,29.98,-94.52,7,,,,2,,,,1,,1
77539,29.45,-95.03,518,2,,14,50,51,14,63,27,34,21
77541,29.02,-95.28,343,,,7,31,11,28,30,16,43,44
77545,29.54,-95.47,90,,,,13,17,6,6,3,2,6
77546,29.52,-95.19,1061,1,,27,66,138,18,229,52,32,16
77547,29.74,-95.24,92,,,,6,3,11,5,2,11,17
77550,29.31,-94.78,677,,,27,28,65,12,116,27,19,18
77551,29.28,-94.83,368,,,8,24,33,6,49,24,7,11
77554,29.25,-94.92,217,,,17,27,7,12,19,27,16,18
77560,29.87,-94.6,10,,,,2,,,1,1,1,1
77561,30.17,-94.74,12,1,,,2,1,,,,1,
77562,29.83,-95.05,106,,,1,8,10,5,10,5,4,9
77563,29.3,-95.03,109,,,4,11,4,4,13,5,7,4
77564,30.18,-94.66,18,1,,1,1,1,,2,,,4
77565,29.54,-95.03,283,,,11,22,13,12,48,20,21,5
77566,29.05,-95.47,583,,,16,18,135,3,101,25,14,6
77568,29.36,-94.98,238,,,12,17,20,10,25,7,7,6
77571,29.69,-95.06,751,,,9,79,42,50,94,41,71,79
77573,29.5,-95.09,1146,,2,32,69,144,25,256,52,54,29
77575,30.08,-94.73,349,,,13,19,30,9,69,14,17,11
77577,29.28,-95.28,12,,,1,1,1,2,,1,1,
77578,29.48,-95.36,162,1,1,3,24,16,12,23,9,12,4
77580,29.87,-94.86,68,,,1,2,5,3,8,3,3,9
77581,29.56,-95.28,1014,1,,21,106,104,46,169,50,50,29
77583,29.38,-95.47,137,,,3,27,4,10,10,6,13,11
77584,29.55,-95.35,941,,,22,31,190,23,182,43,29,22
77585,30.3,-94.52,13,1,,,,,1,,,,1
77586,29.58,-95.04,391,,,15,23,33,15,65,23,19,14
77587,29.66,-95.23,340,,1,6,30,12,44,37,6,42,10
77590,29.39,-94.92,487,2,,6,31,40,21,78,22,30,19
77591,29.4,-95,228,,,6,3,57,5,16,10,2,5
77597,29.84,-94.7,18,,,1,1,,,1,2,1,5
77598,29.54,-95.13,950,,,26,22,209,13,113,50,39,13
77611,30.01,-93.83,158,,,5,14,12,8,24,7,1,4
77612,30.4,-93.92,81,,,4,10,6,2,14,2,3,2
77613,30.05,-94.36,18,,,,3,3,1,3,,,1
77614,30.3,-93.77,11,,,,1,,,,,,
77615,30.33,-94.05,17,2,,1,,,4,2,,1,1
77616,30.57,-94.18,8,,,,1,,,1,,,
77617,29.51,-94.52,1,,,,,,,,,,
77619,29.95,-93.92,197,1,,3,20,25,4,24,8,7,7
77622,29.86,-94.29,14,,,,5,,,2,,1,
77623,29.56,-94.41,5,,,,2,1,,,,,
77624,30.68,-94.29,8,2,,,1,,,,,1,
77625,30.38,-94.37,117,2,,,16,5,4,18,1,5,5
77627,29.99,-94.01,545,2,,9,42,66,14,83,24,33,15
77629,29.98,-94.4,14,,,,1,,1,,,2,
77630,30.07,-93.87,635,,,15,33,77,36,105,28,25,27
77632,30.2,-93.8,227,1,,7,26,30,13,23,10,10,6
77640,29.88,-93.94,309,,,5,18,28,27,17,9,18,17
77642,29.96,-93.89,557,,,15,31,99,15,90,23,11,18
77650,29.43,-94.69,59,,,3,9,1,1,3,5,3,3
77651,29.99,-93.96,217,,,7,10,28,15,38,13,14,9
77655,29.71,-93.94,16,,,,2,,2,,,2,5
77656,30.41,-94.17,288,3,,10,21,29,9,39,10,9,3
77657,30.23,-94.2,263,1,,5,50,24,7,42,14,5,1
77659,30.17,-94.43,82,,,2,13,6,2,10,1,3,5
77660,30.65,-94.14,9,1,,,2,,,1,,,
77661,29.75,-94.42,6,,,,,,,,,1,
77662,30.18,-94.02,334,,,7,32,23,14,43,14,6,14
77663,30.51,-94.39,13,,,,,,1,2,2,,
77664,30.6,-94.41,27,1,,,2,3,,3,,1,1
77665,29.81,-94.42,132,2,,5,11,6,4,15,2,4,6
77701,30.07,-94.11,821,,2,34,31,145,37,162,28,50,28
77702,30.09,-94.13,357,,,11,15,125,7,74,17,8,4
77703,30.15,-94.13,187,,,5,8,26,6,45,9,3,5
77705,29.9,-94.16,578,1,,10,63,19,33,52,35,73,48
77706,30.1,-94.17,945,3,,33,28,151,6,197,45,32,9
