zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
56728,48.78,-97.01,62,1,,2,6,3,3,13,1,5,2
56729,48.67,-96.56,3,,,,1,,1,,,,
56731,48.91,-97.07,3,,,,,,,,,2,1
56732,48.58,-96.47,37,,,2,2,6,2,4,,1,1
56733,48.64,-96.9,11,,,,1,,1,2,,3,1
56734,48.77,-96.6,15,1,,2,,1,,,,2,
56735,48.91,-96.64,13,,,,1,,2,1,1,,
56736,47.71,-96.19,27,,,1,6,,1,2,2,1,3
56737,48.43,-96.04,26,,1,,2,1,5,6,,,1
56738,48.33,-96.34,27,1,,,8,1,1,3,,2,1
56741,49.1,-94.76,5,,,,,,,,,,
56742,47.93,-95.81,20,,,,2,3,,2,,1,2
56744,48.24,-97.13,15,,,,2,,1,2,,,
56748,47.92,-96.01,13,,,,,,,3,,1,2
56750,47.9,-96.3,60,1,,1,10,4,1,8,1,3,4
56751,48.81,-95.73,185,3,,7,19,19,11,26,3,5,7
56754,48,-96.19,15,1,,,2,,2,,,2,
56755,48.97,-97.1,3,,,,,,,,,,1
56756,48.89,-95.54,13,,,,2,1,,,1,,4
56757,48.48,-96.9,31,2,,2,8,1,3,3,,2,1
56758,48.47,-96.51,2,,,,,,,,,,
56759,48.55,-96.08,3,,,,,,,1,,,
56760,48.24,-96.45,9,,,1,1,,2,,,1,2
56761,48.6,-95.7,12,,,,2,,,2,,,3
56762,48.17,-96.74,93,,,6,7,12,3,16,1,6,2
56763,48.82,-95.36,138,2,,10,17,8,5,9,7,2,15
57001,42.99,-96.64,42,,,1,5,6,2,5,2,2,4
57002,44.3,-96.68,15,,,,4,,1,,,2,2
57003,43.75,-96.76,41,,,3,8,2,1,6,,4,2
57004,43.08,-96.79,117,,,1,14,12,8,17,3,8,5
57005,43.59,-96.58,270,1,2,14,45,17,15,31,12,18,16
57006,44.32,-96.8,710,,1,36,65,69,29,113,37,24,19
57010,42.82,-96.82,10,1,,,,,1,,,1,3
57012,43.59,-97.28,34,,,2,5,3,2,1,2,1,1
57013,43.28,-96.62,126,,,4,18,15,8,18,2,3,7
57014,43.11,-96.96,39,,,,10,5,2,6,,4,4
57015,43.42,-96.98,19,,,,7,,1,1,,,3
57016,43.9,-96.96,17,,,,5,1,,1,,1,1
57017,44.02,-96.82,26,,,,5,1,2,2,1,3,1
57018,43.8,-96.98,30,,,,8,1,2,2,1,2,5
57020,43.68,-96.82,29,,,2,10,2,,6,1,1,
57021,43.26,-96.97,3,,,,,,,,,1,
57022,43.84,-96.72,114,,1,8,22,11,5,16,2,4,3
57024,43.99,-96.68,8,,,,1,,,1,,1,
57025,42.73,-96.7,77,1,1,,9,5,5,17,4,3,2
57026,44.26,-96.52,41,1,,2,8,1,3,4,1,1,2
57027,43.18,-96.52,3,,,,,,,,1,,1
57028,44.06,-96.6,111,3,,6,12,13,7,14,4,3,9
57029,43.34,-97.48,81,1,,2,9,7,5,7,,9,5
57030,43.74,-96.52,61,,,2,15,5,3,7,1,4,2
57031,42.88,-97.19,9,,,,2,,2,1,,,1
57032,43.42,-96.68,141,,,2,46,6,13,10,4,7,10
57033,43.62,-96.96,127,1,1,4,30,6,4,11,7,8,9
57034,43.12,-96.55,19,1,,,2,1,2,3,,3,2
57035,43.63,-97.08,28,,,3,5,2,2,1,,2,2
57036,43.28,-97.14,25,1,,1,2,,2,2,,4,6
57037,43.1,-97.25,34,1,,1,8,1,,3,1,3,4
57038,42.59,-96.58,27,,,2,9,1,1,2,,3,2
57039,43.34,-96.87,96,,1,4,15,10,9,9,2,3,10
57040,43.06,-97.59,9,,,,2,,,1,,1,1
57041,43.73,-96.87,2,,2,,1,,1,,,,
57042,43.99,-97.16,301,2,,12,34,28,21,49,11,20,7
57043,43.42,-97.31,45,1,,1,9,4,2,4,1,2,3
57045,43.21,-97.53,39,1,,,6,2,1,6,1,6,3
57046,42.96,-97.31,10,,,,1,,,,1,2,3
57047,43.52,-97.21,6,,,,1,,1,,,,1
57048,43.74,-97.2,26,,,,5,,1,3,,2,6
57049,42.52,-96.51,276,,,18,19,39,8,62,11,25,11
57050,44.16,-97.02,5,,,,1,,,1,,,
57051,44.23,-97.34,3,,,,,,,1,,1,
57052,43.29,-97.71,9,,,,2,,1,2,,,
57053,43.41,-97.14,66,3,,3,9,5,1,13,,2,2
57054,44.13,-97.26,7,,,,1,1,,2,,2,
57055,43.67,-96.74,25,,,,11,,1,,,1,4
57057,44.1,-96.96,4,1,,,,,,,1,,
57058,43.74,-97.4,87,,,3,7,11,,16,3,10,5
57059,43.12,-97.76,47,,,4,4,4,4,9,,5,2
57061,44.24,-97.04,3,,,,,,,1,,1,
57062,42.85,-97.95,34,,,2,3,4,1,4,1,1,2
57063,42.93,-97.68,22,,,,5,1,,3,,3,1
57064,43.46,-96.87,208,,,2,52,7,14,21,12,16,10
57065,43.9,-96.62,6,,,,1,,1,,,,2
57066,42.99,-97.87,42,,,2,1,5,1,7,1,3,2
57067,43.05,-97.47,4,,,,,,,,1,1,1
57068,43.58,-96.5,24,,,,10,,,1,,3,
57069,42.84,-96.98,262,,,12,24,27,7,32,11,6,9
57070,43.18,-97.17,51,,,4,8,6,2,6,1,2,1
57071,44.27,-96.96,77,,,2,16,5,4,12,3,2,9
57072,42.99,-97.19,11,1,,,4,,,,,,1
57073,43.01,-97.06,14,,,,5,2,,1,,,1
57075,44,-96.96,24,1,,3,3,,2,3,,,1
57076,43.97,-97.36,3,,,,1,,,1,,,
57077,43.32,-96.76,41,,,1,9,,1,6,,6,1
57078,42.92,-97.45,686,1,3,27,78,72,29,100,21,30,22
57103,43.55,-96.69,696,,1,28,79,58,21,138,35,31,28
57104,43.6,-96.71,1538,,,80,126,91,68,306,77,173,99
57105,43.52,-96.74,918,,,48,54,139,19,148,39,43,20
57106,43.51,-96.84,1024,3,,46,131,67,14,138,38,44,29
57107,43.6,-96.82,308,,1,12,50,9,25,29,9,48,28
57108,43.48,-96.7,770,2,,32,99,122,16,212,48,24,12
57110,43.54,-96.64,290,,1,13,53,37,3,38,21,7,8
57117,43.53,-96.75,42,,,3,,4,1,24,4,,
57197,43.52,-96.74,10,,,1,,,,,,,
57201,44.94,-97.09,1052,3,1,36,127,81,72,146,58,56,41
57212,44.38,-97.14,54,,,3,11,3,1,9,2,3,4
57213,44.55,-96.53,16,,,,8,,,,,,2
57214,44.5,-97.2,4,,,,,,,,,2,1
57216,45.3,-96.53,29,,,,7,,4,,1,,4
57217,45.07,-97.68,7,,,,2,,,,,1,2
57218,44.65,-96.59,4,,,,2,,,1,,,
57219,45.29,-97.8,14,,,,4,2,,1,,1,
57220,44.47,-96.92,14,,,,2,,,1,1,1,2
57221,44.6,-97.46,29,,,,7,3,,2,1,3,7
57223,44.71,-97.01,39,,,,10,1,2,6,,2,4
57224,45.86,-97.13,5,,,,1,1,,,,1,
57225,44.89,-97.73,73,1,1,5,7,8,5,10,1,4,5
57226,44.79,-96.71,76,,,6,21,5,4,9,,4,1
57227,45.36,-96.7,10,,,1,2,,1,2,,2,
57231,44.36,-97.57,74,,,3,10,6,5,8,2,1,2
57232,45.62,-97.4,12,,,,3,1,,1,,,1
57233,44.51,-97.4,1,,,,1,,,,,,
57234,44.61,-96.89,23,1,,1,8,2,,2,,2,
57235,45.08,-97.3,18,,,,7,1,,1,,1,1
57236,44.99,-97.59,2,1,,,,,,,,1,
57237,44.8,-96.5,24,,,2,4,1,,3,1,,2
57238,44.87,-96.86,3,,,,1,,,,,,2
57239,45.51,-97.31,3,,,,,,,,,,
57241,44.7,-97.22,36,,,1,11,2,1,5,,2,3
57242,44.77,-97.37,15,1,,,5,1,3,1,,2,1
57243,44.91,-97.44,20,1,,,6,1,1,1,1,1,
57245,44.9,-96.92,7,,,,,,,2,,,2
57246,45.05,-96.67,5,,,,1,,,,,1,
57247,45.72,-97.44,4,,,,,,,,,1,
57248,44.58,-97.19,44,1,,,17,3,1,2,2,5,3
57249,44.38,-97.37,35,,,1,6,2,3,6,1,2,4
57251,45.28,-96.92,3,,,,,,,,1,,1
57252,45.2,-96.61,209,1,,12,18,22,10,30,6,10,9
57255,45.87,-96.94,8,,,1,,1,,2,,2,
57257,45.5,-97.03,5,,,,1,,,1,,1,
57258,44.89,-97.92,3,,,,1,,,,,,
57259,45,-96.56,15,1,,,4,,,,,1,3
57260,45.84,-96.72,24,,,,1,3,4,4,,1,2
57261,45.55,-97.5,12,,,1,2,2,,2,1,2,
57262,45.67,-97.07,126,,,5,13,14,5,20,3,6,6
57263,45.14,-97,7,,,,1,1,1,,,,1
57264,45.12,-96.82,5,,,,2,,,2,,1,
57265,44.99,-96.78,3,,,,,,,,,,
57266,45.28,-97.1,15,,,,5,,,1,,1,3
57268,44.57,-96.69,26,,,,8,,,4,,2,3
57269,45.22,-96.81,12,,,,5,1,,1,,,2
57270,45.84,-97.34,11,,,,3,2,1,2,,,
57271,44.74,-97.52,8,,1,,4,,1,,,1,
57272,45.1,-97.46,5,,,,1,,1,,,1,
57273,45.34,-97.27,31,,,2,7,2,1,4,,1,1
57274,45.3,-97.57,123,3,,3,12,13,9,15,1,7,5
57276,44.43,-96.61,19,1,,1,1,1,2,3,,1,1
57278,44.64,-97.7,25,,,,8,2,1,3,1,4,1
57279,45.42,-96.88,41,,,,11,2,2,5,,4,2
57301,43.71,-98.05,708,3,3,26,66,69,41,105,21,36,28
57311,43.66,-97.76,32,,,,8,1,4,4,1,2,3
57312,44.21,-98.38,16,1,,,4,,1,4,,3,1
57313,43.31,-98.37,43,,,2,3,4,2,8,1,1,1
57314,44.05,-97.98,8,,,,,,,5,,1,
57315,42.99,-98.04,35,,,1,6,2,4,3,2,3,
57317,43.14,-98.97,20,,,,5,1,2,2,,1,2
57319,43.53,-97.48,30,,,1,2,4,1,6,,3,4
57321,43.87,-97.56,10,,,,4,,,,,1,
57322,44.63,-97.97,5,,,,,,,1,1,1,
57323,44.15,-97.72,7,,,,,,1,1,,1,1
57324,44.3,-98.05,6,,1,,1,,1,,,,1
57325,43.75,-99.29,164,2,,6,19,19,4,29,2,8,3
57328,43.44,-98.44,48,,1,1,7,3,7,4,1,5,6
57329,42.98,-98.15,3,,,,,,,,,,
57330,43.25,-98.16,10,,,,1,2,,1,,,1
57331,43.47,-98.04,7,,,,1,,2,,,1,
57332,43.55,-97.66,29,,,1,8,2,1,3,1,5,2
57334,43.55,-98,20,,,,9,1,,2,,1,3
57335,43.05,-98.78,7,,,,1,,,,,1,1
57337,44.01,-97.8,2,,,,,,,,,,
57339,44.1,-99.42,9,,,,,4,,1,,,
57340,43.8,-97.84,4,,,,,,,1,,1,1
57341,44.09,-99.12,2,,,,,,,,,,
57342,43.24,-98.7,13,,,,2,1,,2,,1,1
57344,43.46,-98.65,1,,,,1,,,,,,
57345,44.58,-99.44,42,,,3,3,3,,3,1,6,
57346,44.24,-99.6,1,,,,,,,,,,
57348,44.63,-98.37,8,,,,2,,,,2,1,1
57349,44.03,-97.58,62,1,,2,6,8,4,9,1,2,4
57350,44.4,-98.2,509,1,1,18,54,50,30,72,24,27,26
57353,44.36,-97.84,22,,1,,2,,4,2,,3,4
57355,43.78,-98.93,44,,,3,2,3,2,4,1,4,
57356,43.16,-98.53,29,,,,3,5,,3,1,1,2
57358,44.08,-98.42,2,,,,2,,,,,,
57359,43.9,-98.18,20,1,,,3,,1,2,,3,
57361,43,-98.43,3,,,,,,,,,,
57362,44.49,-99.07,107,3,,6,4,8,5,17,1,8,2
57363,43.68,-98.26,11,1,,,2,,,2,,1,
57364,43.43,-98.61,2,,,,,,,,,,
57365,43.81,-99.42,21,,,,4,,,1,1,,
57366,43.38,-97.95,76,,,3,7,4,4,9,1,7,4
57367,43.07,-98.52,9,,,2,,,,2,,,
57368,43.75,-98.47,43,1,,1,3,6,3,8,,1,3
57369,43.42,-98.95,136,1,1,4,17,10,8,18,1,7,7
57370,43.79,-99.17,11,1,,,3,,,,,1,2
57371,44.41,-99.27,3,,,,1,,,,,,
57373,44.53,-98.88,10,1,,,1,,1,,,2,
57374,43.75,-97.6,8,,,,,1,,3,,,
57375,43.56,-98.48,24,1,,,5,2,,4,,2,3
57376,43.22,-97.94,22,,,1,3,4,1,1,,3,1
57379,44.25,-98.56,1,,,,1,,,,,,
57380,43.03,-98.3,87,1,,4,10,12,1,10,2,5,3
57381,44.39,-98.74,16,,,1,1,,2,5,1,,1
57382,44.07,-98.66,53,1,,3,5,4,1,7,3,4,1
57383,43.72,-98.73,17,,,1,5,2,1,2,,2,1
57384,44.42,-98.49,17,1,,1,2,,,1,,3,3
57385,44.05,-98.29,37,1,,2,8,4,1,6,,3,3
57386,44.51,-98.01,5,,,,2,,,,,1,
57401,45.48,-98.53,1116,3,,49,144,102,34,164,54,66,36
57420,45.29,-100.15,4,,,,1,,,,,,
57421,45.76,-97.91,2,,,,,,,,,,1
57422,45.42,-97.91,4,,,,,,1,,1,1,
57424,45.01,-98.56,4,,,,1,,,,,2,
57427,45.48,-98.32,21,,,,7,,,2,2,3,3
57428,45.45,-99.68,27,,,2,2,2,,6,1,2,1
57429,45.17,-98.3,2,,,,1,,,,,,
57430,45.81,-97.72,101,,,4,13,7,7,17,1,5,4
57432,45.68,-98.03,10,1,,,,,,2,,1,2
57433,45.64,-98.32,9,,,,3,,1,1,,1,1
57434,45.18,-98.07,8,,,,,,,2,,,2
57435,45.19,-98.91,4,,,,,1,,1,1,,
57436,44.86,-98.08,12,,,,1,,2,2,,1,2
57437,45.8,-99.6,56,1,,3,5,6,5,9,1,3,3
57438,45.06,-99.16,53,1,,4,5,4,2,6,,7,
57439,45.33,-98.07,3,,,,,,,,,1,
57440,44.86,-98.27,2,,,1,,,,,,1,
57441,45.83,-98.53,15,,,2,2,2,,3,,1,
57442,45.06,-100.16,72,,,5,9,9,2,8,1,6,
57445,45.47,-98.11,72,1,,5,11,5,2,10,1,4,5
57446,45.87,-98.15,13,1,,,,1,,2,,3,
57448,45.64,-99.41,9,,,,,,1,2,1,,
57449,45.74,-98.18,1,,,,,,,,,1,
57450,45.23,-99.85,22,,,1,2,2,1,2,,2,3
57451,45.43,-98.95,59,2,,2,11,6,3,4,2,5,6
57452,45.53,-99.86,2,,,,,,,,,1,
57454,45.61,-97.78,19,,,,1,1,,2,1,3,2
57455,45.01,-99.68,4,,,,2,,,,,1,
57456,45.74,-98.98,20,,,1,3,,2,2,1,2,
57457,45.88,-99.15,2,,,,1,,,,,,
57460,45.28,-98.67,5,,,,2,,,,,1,
57461,45.16,-98.43,11,,,1,,,2,2,,1,3
57465,45.14,-98.69,13,,,,,1,,,,3,1
57466,45.22,-99.46,5,,,,,,,1,,1,
57467,44.84,-99.18,8,1,,2,,1,,,,1,
57468,45.5,-97.76,3,,,,,,,2,,,
57469,44.86,-98.57,125,,,6,14,15,1,18,3,8,7
57471,45.4,-99.32,26,,,,3,2,1,3,1,5,2
57472,45.44,-100.07,36,,,1,2,2,,7,2,3,2
57473,44.99,-99.5,3,,,,,,,,,1,1
57474,45.29,-98.28,6,,,,,,,2,,1,
57475,45.22,-99.62,1,,,,,,,,,1,
57476,44.71,-98.62,10,,,,,1,1,1,,1,
57477,45.05,-98.16,2,,,,,,,2,,,
57479,45.3,-98.44,10,,,1,1,,,2,,2,
57481,45.66,-98.68,13,1,,,4,,,1,,2,1
57501,44.53,-100.31,658,7,,42,75,62,6,109,29,25,24
57520,44.85,-100.19,7,,,,1,,1,,1,,1
57521,43.8,-101.2,4,,,,1,,,,,,
57522,44.47,-99.99,10,,,,1,,,1,,2,
57523,43.23,-99.21,53,3,,3,5,4,2,9,,3,3
57528,43.19,-99.76,19,,,1,3,1,,2,,,2
57529,43.23,-99.56,11,,,,2,,,,,1,3
57531,43.97,-100.49,5,,,,,,,1,,1,
57532,44.4,-100.63,111,1,,5,27,5,2,8,1,4,6
57533,43.38,-99.42,95,2,,4,11,10,2,12,3,,4
57536,44.41,-99.77,9,1,,,,,1,,,3,
57537,44.58,-101.07,1,1,,,,,,,,,
57538,43.15,-99.14,2,,,,1,,,,,,1
57540,44.52,-99.61,1,,,,1,,,,,,
57543,43.78,-101.5,38,,,,5,1,1,2,,3,4
57544,43.95,-99.91,11,,,1,1,,,2,,1,1
57548,44.09,-99.72,5,,,,,,,2,,,
57551,43.18,-101.71,62,,,7,13,5,1,4,,1,
57552,44.28,-101.2,11,,,1,1,,,1,,1,1
57553,44.47,-101.65,1,,,,,,,1,,,
57555,43.24,-100.61,47,,,4,3,4,1,3,3,2,2
57559,43.94,-100.72,43,1,,2,2,2,,5,1,1,2
57560,43.44,-101.19,2,,,,,,,,,,
57562,43.89,-100.95,1,,,,,,,,,,
57564,44.73,-99.99,54,3,,2,8,3,1,7,2,4,1
57567,44.12,-101.74,78,,,5,9,6,5,9,1,8,2
57568,43.89,-100.07,24,1,,1,3,2,,3,,2,
57569,43.86,-99.57,7,,,,3,,,,,1,
57570,43.21,-100.99,6,,,,,2,1,,,,
57572,43.14,-101.04,4,,,,,,,,,,
57574,43.06,-101.36,1,,,,,,,1,,,
57576,43.92,-100.3,5,,,1,1,,,1,,,
57577,43.53,-101.68,1,,,,,,,,,,
57579,43.6,-100.79,17,2,,1,1,2,,3,,,
57580,43.29,-100.09,184,3,,7,9,21,6,25,2,12,14
57585,43.54,-100.41,1,,,,,,,,,1,
57601,45.46,-100.55,172,,,8,21,12,4,23,4,8,3
57620,45.38,-102.54,30,,,,2,3,,7,1,2,3
57621,45.75,-101.07,1,,,1,,,,,,,
57623,45.03,-101.69,14,,,1,,2,1,2,,2,2
57625,44.98,-101.03,64,,,3,7,13,,6,3,5,
57626,44.98,-102.23,32,,,1,2,2,1,5,1,3,1
57630,45.44,-100.91,1,,,,,,,,,,
57631,45.53,-100.28,3,,,,,,,1,,,
57632,45.83,-100.04,32,,,2,4,5,1,4,,2,1
57633,45.46,-101.45,17,,,,2,2,1,2,,3,
57638,45.87,-102.23,98,1,,8,12,8,4,12,,6,6
57640,45.79,-102.72,1,,,,,,,,,,
57641,45.87,-101.3,8,,,,1,1,,1,,1,
57642,45.81,-100.75,17,,,2,1,3,,1,,1,1
57645,45.98,-101.74,4,,,,2,,,1,,,
57646,45.68,-100.08,6,,,,,,,,1,1,1
57648,45.91,-100.35,16,,,1,1,1,1,2,,3,2
57649,45.52,-102.86,3,,,,,,,1,,,1
57651,45.48,-103.15,3,,,1,,,,,,,
57656,45.39,-101.05,29,1,,2,3,3,1,5,1,,1
57660,45.8,-101.59,1,,,,,,,,,1,
57701,44.15,-103.21,1825,4,,79,148,200,51,282,75,64,56
57702,44.05,-103.42,1218,3,1,59,182,143,51,202,104,58,26
57703,44,-103.04,377,2,,10,81,14,21,39,18,30,32
57706,44.16,-103.09,30,,,,1,2,2,11,,1,1
57714,43.31,-101.94,4,,,,,,,,,,
57716,43.11,-102.21,5,,,,,,,1,,,
57717,44.93,-103.9,282,4,,6,38,26,15,42,10,6,18
57718,44.17,-103.37,164,1,,4,44,8,10,8,5,8,19
57719,44.23,-102.98,91,,,2,13,3,2,10,4,2,15
57720,45.58,-103.66,28,,,,7,5,,4,,,2
57722,43.46,-102.92,4,,,,,,,,,1,
57724,45.65,-104.02,3,,,1,,,,,,,
57725,43.93,-102.79,5,,,1,1,,,,,,
57730,43.73,-103.65,212,6,,13,25,18,7,20,6,3,8
57732,44.27,-103.78,146,1,,12,8,8,2,14,9,1,3
57735,43.29,-103.85,23,,,,,2,,2,1,,1
57738,43.63,-103.12,1,,,,1,,,,,,
57741,44.4,-103.47,4,,,1,,2,,1,,,
57744,43.78,-103.05,43,1,,2,16,1,2,4,3,1,
57745,44.02,-103.78,122,3,,6,8,3,1,8,7,2,3
57747,43.4,-103.53,179,,,8,21,19,6,22,6,3,2
57748,44.56,-102.04,2,,,,,,,,,,
57750,43.59,-101.96,6,,,,,,,,,,
57751,43.91,-103.5,71,1,,10,4,1,,3,,,1
57752,43.45,-102.17,16,,,2,,1,,3,,1,
57754,44.26,-103.89,122,5,,8,15,4,3,13,9,2,9
57755,45.87,-103.35,2,,,,2,,,,,,
57756,43.24,-102.49,5,,,,1,1,,,,,
57758,45.02,-102.91,1,,,,,,,,,,
57759,44.23,-103.56,8,1,,,2,2,,2,,,1
57760,45.01,-103.3,33,1,,2,5,3,2,3,1,3,
57761,44.23,-102.74,25,,,1,8,1,1,3,,1,3
57762,44.75,-103.62,7,,,,6,,1,,,,
57763,43.11,-103.25,6,,,1,,,,,,,1
57764,43.18,-102.84,7,,,,2,,,1,,,
57766,43.4,-103.2,4,1,,,1,,,,,1,
57767,44.14,-102.57,3,,,,,,,,,,2
57769,44.25,-103.29,98,2,,4,33,3,7,5,8,2,8
57770,43.06,-102.59,31,,,3,3,6,1,2,,,
57772,43.53,-102.59,4,,,1,,1,,,,,
57773,43.59,-103.57,5,,,,,,,1,,,
57779,44.56,-103.76,7,,,,1,,,,,1,1
57780,43.78,-102.51,2,,,,,,,,,,
57783,44.46,-103.93,682,5,1,24,89,69,30,98,45,17,29
57785,44.43,-103.13,315,1,,18,36,28,13,37,11,7,13
57787,44.69,-102.65,11,,,2,1,1,,1,,,
57788,44.62,-103.2,7,,,,,1,1,,,1,2
57790,44.08,-102.22,65,,,3,7,5,2,4,,3,2
57791,44.21,-102.46,5,,,,2,,,,,,2
57792,44.51,-102.4,1,,,,,,,,,,
57793,44.53,-103.58,61,2,,2,18,2,5,1,,3,5
57799,44.5,-103.87,1,,,,,,,,,,
58001,46.45,-96.72,10,,,1,1,,2,1,,2,
58004,47.03,-97.27,8,,,,3,,1,,,,
58005,47.05,-96.95,12,,,,6,,,2,,,
58006,47.1,-97.21,22,,,,4,3,1,2,1,3,
58007,47.02,-97.47,2,,,,,,,1,,,
58008,46.31,-97,4,,,,1,,,,,1,
58009,47.33,-97.25,1,,,,1,,,,,,
58011,46.92,-97.54,17,,,,1,1,,2,1,4,3
58012,46.94,-97.17,93,1,,1,13,9,7,17,1,8,5
58013,46.06,-97.35,5,,,1,1,,1,,1,1,
58015,46.6,-96.82,13,1,,,5,,1,,,,2
58016,47.37,-97.46,5,,,,,,,,,2,2
58017,46.04,-97.85,5,,,,,,,1,,1,
58018,46.44,-96.9,10,,,,3,1,,1,,2,
58021,46.74,-97.08,5,,,,,,1,,,,1
58027,46.63,-97.61,47,1,,1,4,9,3,6,,4,
58029,47.12,-97.4,2,,,,,,,,,,
58030,46.03,-96.67,16,,,,4,,2,2,,3,2
58031,46.77,-97.67,8,,,,5,,,1,,2,
58032,46.08,-97.65,38,2,,1,5,3,1,7,1,2,
58033,46.43,-97.92,13,,,,6,,,,1,2,
58035,47.25,-97.43,9,1,,,1,,,2,1,2,
58036,47.16,-96.95,4,,,,1,,1,,,2,
58038,47.25,-97,11,,,,,,1,1,,3,
58040,46.19,-97.69,41,,,2,4,4,3,2,,3,6
58041,46.05,-96.92,59,,,2,11,2,4,5,1,4,6
58042,46.97,-96.96,41,1,,,18,,,3,,3,6
58043,45.97,-97.55,3,,,,,,,,,1,1
58045,47.39,-97.02,89,4,,2,12,7,5,11,1,9,10
58046,47.33,-97.72,21,1,,2,4,1,4,3,1,1,
58047,46.72,-96.87,81,2,,7,20,5,1,9,7,6,4
58048,47.2,-97.22,13,,,,2,1,,1,,4,1
58049,46.65,-98.01,6,,,,3,,,,,,1
58051,46.64,-97.02,51,,,,12,4,3,3,1,4,5
58052,46.63,-97.28,16,,,1,5,,,,1,1,3
58053,46.05,-97.18,46,,,1,6,6,,4,,7,1
58054,46.42,-97.67,121,1,,2,9,22,4,22,4,8,3
58056,47.23,-97.93,8,,,,1,1,,1,,2,
58057,46.42,-97.26,6,,,,2,,,,,1,1
58058,46.18,-96.96,7,,,,,,1,,,3,
58059,46.85,-97.13,26,,,1,8,,1,1,2,4,6
58060,46.26,-97.42,30,,,2,2,3,2,4,1,4,2
58061,46.28,-96.9,12,,,,3,,,1,1,1,1
58062,46.64,-97.82,2,,,1,,,,,,,
58063,46.96,-97.8,7,,,,2,,,,1,,1
58064,47.14,-97.61,17,2,,,1,1,1,3,,2,
58065,47.19,-97.76,1,,,,,,,,,1,
58067,46.07,-97.47,7,,,,1,,,1,1,,
58068,46.53,-97.38,7,,,,,,,,,2,
58069,46.24,-97.84,1,,,,,,,1,,,
58071,46.95,-97.67,17,,,,,1,1,,1,2,1
58072,46.93,-98.01,300,,,13,42,36,11,40,7,14,15
58075,46.28,-96.73,304,1,2,7,28,39,24,46,12,11,15
58076,46.27,-96.61,3,,,,,,,1,,,
58077,46.52,-96.98,16,,,1,5,,,,,1,1
58078,46.86,-96.92,760,,1,17,143,60,45,86,29,52,51
58079,46.87,-97.32,11,,,,5,,,1,,1,
58081,46.31,-97.14,31,1,,,8,,2,1,,5,4
58102,46.93,-96.83,1351,,2,52,190,75,80,231,63,133,88
58103,46.86,-96.82,2063,,,61,149,230,42,378,140,93,50
58104,46.79,-96.84,818,2,,40,132,97,12,160,66,50,31
58105,46.9,-96.81,1,,,,,,,1,,,
58201,47.87,-97.14,1156,1,,48,89,126,22,165,67,45,46
58202,47.92,-97.07,21,,,5,,,,9,1,1,
58203,47.97,-97.17,494,2,1,15,79,27,26,50,18,40,34
58204,47.95,-97.38,8,,,1,,,,3,,,
58205,47.95,-97.38,20,,,,2,1,,9,,1,
58210,48.41,-98.11,7,,,,2,,,1,,1,
58212,47.71,-98,14,,,,1,1,,3,,2,1
58214,47.92,-97.5,7,,,,2,,1,1,,1,
58216,48.88,-97.43,2,,,,,,,1,,,
58218,47.59,-97.04,24,2,,,6,1,1,2,,2,2
58219,47.48,-96.88,3,,,,1,,,,,,
58220,48.8,-97.72,108,2,,4,13,7,4,20,1,11,1
58222,48.61,-97.68,7,1,,,,,,,,1,2
58223,47.51,-97.04,7,2,,,2,,,1,,,
58224,48.17,-97.94,1,,,,,,,,,1,
58225,48.61,-97.22,33,,,2,4,5,1,1,,7,2
58227,48.55,-97.89,20,,,,3,,,4,,2,4
58228,47.88,-97.35,20,,,,4,1,,,1,2,1
58229,48.5,-98.24,4,,,,,,,,,1,2
58230,47.47,-97.83,23,,,,1,,3,5,1,2,
58231,48.2,-97.83,10,,,1,1,,1,2,,1,1
58233,48.23,-97.53,8,,,,,,,1,,3,1
58235,48.1,-97.47,14,,,,1,,,1,,5,2
58237,48.41,-97.4,205,2,,8,23,22,7,32,5,18,7
58238,48.78,-97.39,4,,,1,,,,2,,,1
58239,48.92,-98.68,1,,,,,,,,,,
58240,47.64,-97.48,29,,,,4,3,2,3,,5,1
58241,48.7,-97.68,1,,,,,,,,,1,
58243,48.51,-97.68,17,1,,1,1,,,2,,3,2
58244,48.14,-97.61,1,,,,,,,,,,
58249,48.82,-98.33,120,2,,7,12,9,5,17,,6,8
58250,48.27,-98,3,,,,,,,1,,2,
58251,47.95,-97.7,60,2,,1,8,6,1,5,,4,5
58254,47.77,-98.15,21,1,,,,4,,5,,1,1
58256,48.08,-97.2,14,,,1,2,1,1,,,1,1
58257,47.5,-97.28,88,1,1,4,6,9,5,15,2,5,2
58258,48.02,-97.35,2,,,,1,,,,,,1
58259,48.03,-98.13,17,,,,,3,1,2,1,2,3
58260,48.64,-98.02,6,,,,2,,,,,1,1
58261,48.24,-97.31,37,1,,1,5,2,1,5,,5,5
58262,48.68,-97.88,8,,,1,,1,,,,1,
58265,48.96,-97.61,17,,2,1,1,,6,3,,3,
58266,48,-97.85,3,,,,1,,,,1,1,
58267,47.75,-97.64,61,,,1,6,7,1,10,1,5,7
58269,48.7,-98.18,9,,,,2,1,1,1,,1,
58270,48.39,-97.78,87,1,,8,5,13,3,13,5,3,4
58271,48.91,-97.29,31,,2,1,2,1,3,1,,6,7
