zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
43901,40.22,-80.86,20,,,,2,4,,1,,,2
43902,39.88,-80.95,1,,,,,,,,,,
43903,40.47,-80.97,13,,,,2,,,,,,
43905,40.11,-80.84,2,,,,1,,,,,,
43906,40.01,-80.81,145,,,4,13,15,5,20,3,8,5
43907,40.25,-81.02,135,,,5,11,22,3,15,3,5,10
43908,40.51,-80.87,13,,,,1,1,1,3,,,
43910,40.37,-80.83,32,,,3,4,,2,6,,1,2
43912,40.08,-80.8,150,,,6,15,16,4,14,7,1,4
43913,40.27,-80.64,24,,1,,3,,1,4,1,2,2
43914,39.78,-80.95,1,,,,,,,,,,1
43915,39.76,-80.9,21,,,,5,1,,2,,1,
43917,40.23,-80.8,35,,,,5,3,,5,,3,1
43920,40.68,-80.59,490,,,11,25,92,19,59,8,18,16
43925,40.45,-80.86,12,,,1,,1,,1,1,,1
43926,40.51,-80.62,4,,,,,,,,2,,
43927,40.12,-80.94,3,,,,,,,,,,
43928,40.01,-80.91,1,,,,,,,,,,
43930,40.56,-80.76,9,,,,2,,,1,,1,1
43931,39.67,-80.87,8,,,,,,1,1,,1,2
43932,40.52,-80.76,8,,,,,,,,,,3
43933,39.94,-80.9,8,,,1,3,,,,,,1
43934,40.08,-80.79,8,,,,1,,,,,1,1
43935,40.13,-80.76,157,1,,2,9,31,9,14,4,7,8
43938,40.3,-80.67,46,,,1,9,2,3,1,,7,4
43939,40.17,-80.8,7,,,,1,,,1,1,,
43940,40.03,-80.83,5,,,,3,,,,,,
43942,39.86,-80.85,38,,,1,2,3,,2,,,2
43943,40.21,-80.73,31,,,3,4,2,1,,,1,4
43944,40.43,-80.77,30,,,2,6,1,1,2,,2,1
43945,40.64,-80.85,23,1,,,,4,3,1,,1,1
43946,39.65,-80.96,28,,,,8,,2,3,,,3
43947,39.96,-80.81,79,,,,10,8,3,13,1,,3
43948,40.27,-80.78,9,,,,,1,,1,,,
43950,40.1,-80.92,543,,,13,27,95,7,77,27,8,12
43951,40.11,-81.01,4,,,,,,,1,,,
43952,40.41,-80.67,596,,,22,33,111,11,82,15,29,14
43953,40.35,-80.7,255,1,,12,20,34,7,35,14,3,2
43961,40.52,-80.63,6,,,,,1,,,,,
43962,40.67,-80.88,1,,,,,,,,,,
43963,40.17,-80.7,24,,,1,3,,2,2,,1,
43964,40.48,-80.66,111,,,5,7,5,3,15,3,2,5
43967,40.03,-80.94,5,,,,1,1,,,,,
43968,40.63,-80.68,75,1,,1,6,5,5,6,1,4,2
43971,40.16,-80.71,16,,,,,1,2,3,2,,1
43972,40.1,-80.97,2,,,,,,,1,,,
43973,40.19,-81.28,26,,,1,5,3,3,4,,1,
43974,40.18,-80.89,6,,,,,,,,,2,1
43976,40.37,-80.92,20,,,,3,1,,1,,,4
43977,40.13,-81.08,38,,,,3,12,,4,2,2,6
43983,40.14,-81.2,8,,,,2,,,3,,,
43986,40.39,-81,26,,,2,3,3,,2,2,,
43988,40.4,-81.12,32,,,3,3,,2,2,,2,1
44001,41.37,-82.26,418,,,13,50,42,9,57,17,11,6
44003,41.62,-80.59,102,1,,3,5,16,7,6,5,3,4
44004,41.86,-80.79,751,,1,23,52,102,51,99,29,18,19
44010,41.77,-80.85,57,,,1,1,4,8,6,1,4,5
44011,41.45,-82.01,575,,,15,54,65,26,99,16,38,14
44012,41.5,-82.02,441,1,2,15,47,49,31,82,15,26,9
44017,41.37,-81.86,435,,,9,40,44,33,68,13,31,17
44021,41.44,-81.14,153,1,,2,30,11,10,24,4,5,7
44022,41.45,-81.4,593,,,21,63,48,7,175,31,48,4
44023,41.38,-81.29,605,3,,18,73,48,42,142,14,59,9
44024,41.58,-81.19,720,1,,27,96,93,39,134,19,36,10
44026,41.53,-81.32,408,2,,10,57,39,14,93,12,24,8
44028,41.3,-81.94,230,,,10,53,3,20,24,4,27,14
44030,41.9,-80.59,203,,,7,10,21,18,29,4,4,1
44032,41.67,-80.67,21,,,,3,,3,2,1,,2
44035,41.36,-82.14,1411,,1,34,105,178,121,189,58,74,29
44039,41.39,-82.02,484,,2,11,52,41,36,64,11,32,23
44040,41.54,-81.41,72,,,3,10,2,,17,13,5,
44041,41.78,-80.95,324,2,,12,15,38,23,40,11,10,13
44044,41.27,-82.04,211,,,9,34,8,19,26,1,15,5
44045,41.75,-81.28,17,,,1,4,,4,,,2,1
44046,41.54,-81.07,29,,,2,6,2,2,1,,1,1
44047,41.73,-80.74,207,1,,5,23,16,11,41,4,5,7
44048,41.85,-80.64,42,,,2,3,2,1,1,,2,3
44049,41.27,-82.31,3,,,,,,1,,,,
44050,41.25,-82.13,97,,,2,21,7,17,11,,4,
44052,41.46,-82.16,337,1,,16,23,29,17,39,16,17,4
44053,41.43,-82.23,353,,,10,22,89,9,55,16,16,11
44054,41.47,-82.09,180,,1,1,18,18,13,15,9,9,15
44055,41.43,-82.13,185,,,1,10,25,15,23,5,8,5
44056,41.31,-81.5,387,,,9,35,29,36,53,7,33,18
44057,41.76,-81.06,354,,,8,33,60,8,68,15,5,11
44060,41.68,-81.33,2040,,,38,141,202,210,373,62,128,30
44062,41.45,-81.04,279,2,,6,29,17,49,27,7,18,6
44064,41.6,-81.03,41,,,,14,1,5,4,1,1,4
44065,41.48,-81.22,170,,,2,35,10,17,16,2,14,6
44067,41.32,-81.54,416,,,13,41,37,6,88,16,28,3
44070,41.42,-81.92,979,,,22,64,91,14,141,38,28,17
44072,41.47,-81.32,102,1,,1,16,4,3,26,2,9,2
44074,41.29,-82.23,259,,,16,23,28,12,32,12,6,3
44076,41.53,-80.82,92,1,,,15,9,7,12,3,3,5
44077,41.7,-81.21,1124,,2,28,119,114,87,237,40,67,21
44080,41.36,-81.05,17,,,1,2,,2,1,,,1
44081,41.76,-81.14,136,,,2,26,6,13,19,4,8,3
44082,41.76,-80.57,19,,,3,4,,2,,,1,1
44084,41.67,-80.9,49,1,,1,11,2,2,8,3,2,2
44085,41.6,-80.87,43,,1,1,10,1,7,6,3,1,
44086,41.68,-81.06,34,,,2,5,,4,6,,3,2
44087,41.31,-81.44,781,1,,20,51,54,96,135,24,145,17
44089,41.39,-82.38,282,1,,18,37,27,7,31,14,12,2
44090,41.17,-82.23,205,1,,9,31,15,18,26,7,12,14
44092,41.6,-81.47,470,,,12,49,32,42,77,9,25,10
44093,41.53,-80.61,11,,,,2,1,3,2,,2,
44094,41.61,-81.38,1340,,,24,123,171,166,244,52,83,18
44095,41.65,-81.44,595,1,,18,55,27,69,116,19,37,5
44099,41.55,-80.98,20,,,,5,,,1,,2,4
44101,41.49,-81.67,26,,,1,,1,1,4,,8,1
44102,41.48,-81.74,624,,,17,47,60,96,46,28,46,20
44103,41.52,-81.64,541,,,5,40,59,71,63,20,53,9
44104,41.48,-81.63,225,,,2,15,27,29,11,8,18,9
44105,41.45,-81.63,489,,,6,41,35,63,30,14,34,31
44106,41.51,-81.61,509,,,19,11,68,12,95,27,9,4
44107,41.48,-81.8,965,,,26,65,120,28,182,54,29,17
44108,41.54,-81.61,169,,,6,3,15,14,19,10,5,3
44109,41.45,-81.69,605,,,7,48,62,54,51,15,51,8
44110,41.57,-81.56,286,,2,3,16,30,49,18,11,27,12
44111,41.46,-81.79,706,,,15,45,74,79,66,26,41,10
44112,41.54,-81.57,257,,,4,5,43,19,25,13,9,6
44113,41.48,-81.7,1246,,,45,23,64,61,457,59,48,15
44114,41.52,-81.68,1448,1,,78,49,48,72,517,63,96,28
44115,41.49,-81.67,777,,,48,12,75,23,196,39,50,13
44116,41.47,-81.85,753,,,18,37,87,14,207,40,57,15
44117,41.57,-81.52,236,,,7,20,33,45,22,8,17,6
44118,41.5,-81.56,722,1,,22,25,104,8,126,38,12,6
44119,41.59,-81.55,230,,,4,12,33,14,36,5,17,4
44120,41.47,-81.58,439,,,10,14,69,4,76,30,8,3
44121,41.53,-81.53,485,,,10,29,69,15,84,26,19,13
44122,41.47,-81.51,1929,,1,65,42,295,26,571,165,91,14
44123,41.6,-81.52,188,,,7,7,12,1,58,11,4,1
44124,41.5,-81.47,1243,1,,32,64,195,8,309,76,56,6
44125,41.41,-81.61,821,,,14,60,72,67,124,28,116,25
44126,41.44,-81.85,376,,,7,26,63,4,70,20,15,3
44127,41.47,-81.65,147,,,2,14,13,27,8,4,16,11
44128,41.44,-81.54,692,1,,15,69,49,53,76,44,87,22
44129,41.39,-81.74,697,,,9,32,133,9,99,29,22,13
44130,41.38,-81.79,1407,,,27,68,209,50,248,57,82,81
44131,41.38,-81.65,1267,1,,67,88,103,49,384,61,110,24
44132,41.61,-81.5,278,,,3,17,51,27,46,35,14,3
44133,41.31,-81.75,765,,,25,111,64,72,115,28,63,29
44134,41.38,-81.7,586,,,8,45,57,12,90,20,26,11
44135,41.43,-81.82,611,,,9,51,27,84,62,32,67,61
44136,41.31,-81.81,899,,,26,46,97,17,158,42,37,14
44137,41.41,-81.56,359,,,6,16,44,19,46,13,23,15
44138,41.37,-81.92,252,,,6,30,25,15,43,10,13,8
44139,41.38,-81.44,1168,1,,24,79,102,92,258,45,191,27
44140,41.49,-81.93,226,,,3,23,26,5,53,12,27,2
44141,41.3,-81.62,486,,,24,31,35,11,138,29,61,9
44142,41.4,-81.83,429,,,13,26,26,61,54,11,55,33
44143,41.55,-81.47,818,,1,15,46,107,38,202,35,43,12
44144,41.44,-81.74,357,,,10,16,31,30,46,10,14,16
44145,41.45,-81.93,1506,1,,44,68,265,45,377,62,122,19
44146,41.38,-81.53,996,,,20,99,73,119,93,40,142,38
44147,41.32,-81.68,488,,,25,47,55,11,115,18,35,7
44149,41.32,-81.86,349,,,10,40,16,57,66,11,56,16
44201,41.03,-81.18,60,1,,2,19,2,4,1,1,3,6
44202,41.32,-81.34,474,,1,14,32,35,28,85,12,37,11
44203,41.02,-81.63,782,,,13,92,100,77,96,15,44,18
44212,41.24,-81.83,763,1,,22,78,63,49,117,24,68,20
44214,40.95,-82,87,1,,1,5,1,1,,2,2,4
44215,41.07,-81.9,15,,,,1,,1,3,,1,1
44216,40.95,-81.58,106,,,2,32,4,6,12,2,4,5
44217,40.95,-81.91,50,,,,8,2,4,2,3,6,2
44221,41.14,-81.47,604,,,15,36,76,31,102,20,12,2
44223,41.17,-81.53,447,1,,5,22,71,29,64,23,28,7
44224,41.18,-81.44,858,,,31,58,83,54,158,35,68,14
44230,40.96,-81.69,112,,,2,30,11,3,19,4,6,1
44231,41.3,-81.07,137,2,,8,17,8,15,14,3,5,4
44233,41.25,-81.74,193,1,,9,39,16,17,32,6,16,7
44234,41.33,-81.15,52,,,2,6,3,6,8,3,3,4
44235,41.03,-82.12,9,1,,,1,,,,,,3
44236,41.25,-81.45,869,1,,34,49,77,27,241,31,99,11
44240,41.13,-81.33,812,1,,29,50,75,91,102,34,36,13
44241,41.24,-81.35,374,1,,4,23,22,38,44,24,36,12
44243,41.15,-81.34,2,,,,,,,,,,
44250,41.02,-81.44,13,,,1,2,1,2,,,,
44251,41.03,-81.93,15,,,,2,2,,6,,2,
44253,41.17,-82.03,69,,,,20,4,3,8,,3,5
44254,41.04,-82.01,93,,,2,4,8,13,7,5,9,6
44255,41.29,-81.23,159,3,,,31,10,11,15,5,6,14
44256,41.14,-81.86,1646,2,1,56,153,171,82,314,63,119,49
44260,41.04,-81.34,220,,,4,50,12,27,24,5,10,15
44262,41.14,-81.44,85,,,2,10,9,8,21,3,2,1
44264,41.23,-81.54,90,,,4,12,1,11,8,4,6,4
44265,41.04,-81.25,24,,1,,1,,2,4,,,3
44266,41.17,-81.21,606,1,1,13,53,96,39,86,20,26,19
44270,40.96,-81.77,130,,,3,19,12,8,15,4,5,3
44272,41.09,-81.18,86,,,,12,6,6,8,2,7,8
44273,41.03,-81.88,168,1,,3,32,14,13,15,2,15,14
44274,41.1,-81.73,43,1,,2,7,3,11,7,,2,
44275,41.1,-82.1,53,1,,,14,2,3,5,,5,1
44276,40.94,-81.84,36,,,,8,1,2,3,1,5,2
44278,41.11,-81.42,450,,,10,49,55,46,60,13,27,14
44280,41.24,-81.93,184,1,,4,47,11,26,12,2,14,9
44281,41.06,-81.74,666,,,17,77,73,57,106,20,38,16
44285,41.16,-81.07,1,,,,,,,,,,
44286,41.23,-81.64,298,,,13,23,19,10,63,9,50,21
44287,40.94,-82.1,78,,,1,18,2,9,5,,1,6
44288,41.24,-81.08,36,,,,6,2,1,2,,2,3
44301,41.04,-81.52,206,,,6,18,10,27,16,6,17,13
44302,41.09,-81.54,78,,,3,8,32,5,2,1,1,
44303,41.1,-81.54,177,,,7,7,20,3,46,12,5,
44304,41.08,-81.51,175,,,2,6,53,9,19,4,10,4
44305,41.08,-81.46,321,,,10,24,33,41,23,6,41,16
44306,41.04,-81.48,384,,,6,24,36,33,38,16,37,16
44307,41.07,-81.55,106,,,4,5,31,8,5,4,3,2
44308,41.08,-81.52,395,,,24,3,22,6,161,18,12,1
44310,41.11,-81.49,618,,,19,37,50,52,54,21,30,21
44311,41.06,-81.52,327,,,15,14,28,38,75,8,37,9
44312,41.01,-81.44,655,,,12,61,77,42,92,20,21,17
44313,41.13,-81.57,488,1,,17,27,60,10,95,27,29,3
44314,41.04,-81.56,227,,,6,24,13,25,18,7,15,11
44319,40.98,-81.53,580,1,,14,52,57,15,92,17,36,17
44320,41.07,-81.58,333,,,3,22,68,2,57,15,7,10
44321,41.09,-81.65,318,,,7,22,32,14,67,16,35,15
44333,41.16,-81.63,1273,,,39,49,201,16,339,46,61,12
44401,41.02,-80.94,45,,,1,9,1,5,2,,1,2
44402,41.38,-80.85,26,,,2,7,1,1,3,,1,1
44403,41.24,-80.58,100,,,2,22,7,6,14,3,3,5
44404,41.32,-80.56,14,,,,2,,2,,,1,
44405,41.08,-80.59,56,,,,20,3,1,5,2,,2
44406,41.01,-80.77,642,,1,17,59,97,31,160,15,33,15
44408,40.89,-80.69,295,,,5,24,24,35,39,15,11,13
44410,41.35,-80.73,319,1,,12,31,48,11,37,3,11,13
44411,41.04,-81.04,18,,,1,3,,,1,1,1,4
44412,41.09,-81.02,31,,,1,10,,1,3,,2,4
44413,40.84,-80.55,130,,,,8,25,13,13,1,5,8
44417,41.44,-80.66,20,,,,5,1,,2,,1,4
44418,41.31,-80.6,23,,,1,7,2,1,2,1,1,
44420,41.18,-80.68,285,,,5,37,32,15,37,7,23,14
44423,40.75,-80.9,20,,,,4,2,,4,,,
44425,41.17,-80.57,299,1,1,7,31,25,14,36,6,19,12
44427,40.71,-80.95,18,,,,3,3,,2,,1,
44428,41.44,-80.57,74,1,,1,5,7,4,6,2,9,5
44429,41.1,-80.98,37,,,3,3,2,1,5,1,,1
44430,41.24,-80.91,28,,,,3,1,3,1,,,1
44431,40.85,-80.75,70,,,,12,5,12,6,2,5,7
44432,40.75,-80.77,208,,,7,19,38,11,20,5,19,5
44436,41.06,-80.54,64,,,4,18,1,8,1,1,6,1
44437,41.16,-80.73,47,,,1,8,2,1,7,3,3,3
44438,41.24,-80.53,67,,,,12,4,5,4,1,5,7
44439,41.46,-80.96,1,,,,,,,,,,
44440,41.14,-80.8,63,,,,9,7,3,9,3,7,5
44441,40.76,-80.55,22,,,2,3,1,3,,,,4
44442,40.97,-80.55,74,,1,3,12,8,4,10,1,8,1
44443,40.93,-80.6,63,,,,10,1,2,3,,2,11
44444,41.17,-80.97,145,1,,4,12,12,10,29,2,6,3
44445,40.85,-80.62,47,,,,8,6,5,2,2,2,5
44446,41.19,-80.75,553,,,18,27,58,30,60,23,15,7
44449,40.98,-81.04,11,,,1,3,,1,1,,,
44450,41.44,-80.83,22,,,,7,,2,,,,3
44451,41.08,-80.87,121,1,,1,15,4,13,8,3,9,20
44452,40.95,-80.66,143,,,2,22,8,13,10,3,10,6
44454,40.92,-80.56,15,,,,3,,3,2,,1,1
44455,40.77,-80.61,25,,,,2,1,3,1,3,2,
44460,40.9,-80.87,622,,5,16,46,90,66,70,19,26,16
44470,41.3,-80.97,27,1,,,3,1,3,3,1,2,2
44471,41.05,-80.59,152,,,5,15,14,13,19,1,9,3
44473,41.25,-80.65,102,,2,4,6,4,7,17,4,9,4
44481,41.21,-80.83,313,,2,9,29,28,22,64,6,18,18
44483,41.26,-80.82,617,,,19,22,101,42,85,22,34,17
44484,41.23,-80.75,541,,,15,29,146,11,85,15,12,9
44485,41.24,-80.85,152,,,2,7,21,7,14,7,,5
44490,40.9,-80.77,15,,,,1,,2,1,,,1
44491,41.37,-80.96,27,,,,12,3,2,1,,,2
44493,40.83,-80.89,6,,,,1,,1,,,,
44502,41.08,-80.64,242,,,3,11,26,33,13,8,38,7
44503,41.1,-80.65,238,,,12,5,26,6,75,6,7,2
44504,41.12,-80.65,61,,,2,,23,1,6,1,2,
44505,41.13,-80.62,429,,1,8,20,73,23,55,21,21,5
44506,41.09,-80.63,36,,,1,2,1,6,,,5,
44507,41.07,-80.66,97,,,2,6,18,4,8,4,12,2
44509,41.11,-80.7,240,,,9,29,15,13,16,7,32,7
44510,41.12,-80.67,51,,,,2,16,9,1,4,4,
44511,41.07,-80.7,140,,,3,10,28,5,12,6,4,1
44512,41.03,-80.67,1490,,,52,66,244,65,244,55,65,21
44514,41,-80.61,505,1,,17,43,88,13,91,19,23,2
44515,41.1,-80.76,628,,,10,48,86,21,74,20,35,20
44601,40.92,-81.13,758,,2,22,67,93,71,91,25,31,12
44606,40.73,-81.8,149,1,,1,35,3,41,9,2,9,7
44608,40.66,-81.59,43,2,,2,6,1,9,1,2,,5
44609,40.92,-80.99,68,,,1,12,1,3,9,1,2,4
44610,40.56,-81.8,87,1,,1,3,6,4,10,1,1,4
44611,40.61,-82.07,27,,,,5,1,5,2,1,2,1
44612,40.63,-81.48,93,,,1,4,8,16,11,1,8,2
44613,40.71,-81.61,23,,,,1,1,2,8,,,
44614,40.89,-81.58,220,1,,8,23,19,13,35,5,11,11
44615,40.56,-81.07,243,,,10,24,34,15,25,9,8,10
44618,40.77,-81.68,166,,2,3,29,10,28,16,2,5,8
44620,40.58,-81.21,18,,,1,1,1,1,2,,,
44621,40.44,-81.3,59,1,,1,6,12,3,2,2,1,2
44622,40.55,-81.48,502,,1,13,38,78,40,72,14,24,14
44624,40.61,-81.66,114,1,1,,41,3,32,,3,9,4
44625,40.76,-81,18,,,1,3,,,,,,4
44626,40.69,-81.38,41,,,2,15,2,5,2,,3,1
44627,40.66,-81.84,105,,1,,37,,42,2,,5,1
44628,40.53,-82.17,13,,,,4,,,,,2,
44629,40.35,-81.45,39,,,,5,2,8,8,,1,3
44632,40.96,-81.31,334,,,6,71,28,15,37,6,10,5
44633,40.63,-81.94,57,1,,,14,3,19,,1,3,2
44634,40.84,-81.04,25,,,,7,1,4,,,,2
44637,40.49,-82.04,26,1,,,4,1,3,2,,2,
44638,40.64,-82.15,13,,,1,2,1,,1,,,2
44640,40.99,-81.15,1,,,,,,,,,,
44641,40.86,-81.25,314,,,6,61,28,24,31,14,11,11
44643,40.64,-81.3,43,,,,7,1,2,5,1,,1
44644,40.69,-81.18,76,,,1,10,3,8,10,3,5,4
44645,40.91,-81.72,24,,,,3,1,5,5,,1,2
44646,40.81,-81.5,866,,1,15,61,149,44,116,26,48,13
44647,40.8,-81.57,232,1,,4,24,10,29,23,6,6,14
44651,40.63,-80.95,5,,,,2,,1,,,,
44652,40.9,-81.33,10,,,,2,,4,2,,1,
44653,40.44,-81.37,17,,1,2,,,7,,,4,
44654,40.54,-81.87,628,1,,12,92,39,140,46,9,34,41
44656,40.57,-81.33,38,,,,6,,2,2,2,2,1
44657,40.74,-81.09,198,,,10,26,12,25,23,1,5,4
44659,40.69,-81.7,22,,2,,3,3,5,2,,2,
44661,40.6,-82.11,1,,,,,1,,,,,
44662,40.71,-81.56,128,,,3,17,7,14,16,4,7,10
44663,40.46,-81.45,708,,,21,47,66,40,101,29,31,19
44666,40.85,-81.64,53,,,4,12,1,4,4,1,6,5
44667,40.83,-81.77,326,,,9,30,27,44,33,9,21,18
44669,40.79,-81.15,18,,,1,4,,1,3,1,1,3
44670,40.76,-81.19,3,,,,,,,,,,
44671,40.65,-81.37,4,,,1,,,,,,,
44672,40.92,-81.03,66,,,,4,10,17,7,,1,1
44675,40.5,-81.25,25,,,2,5,,2,3,,3,
44676,40.69,-82.03,61,1,,,9,3,8,4,1,1,5
44677,40.87,-81.86,62,,,,9,1,9,4,2,2,5
44678,40.57,-81.35,4,,,,1,,,,,,
44680,40.61,-81.54,87,,1,1,8,2,7,7,2,6,6
44681,40.51,-81.66,246,,1,5,40,5,54,22,6,11,15
44682,40.4,-81.41,11,,,,2,2,,,,,
44683,40.36,-81.33,146,,,5,9,10,12,16,3,4,5
44685,40.96,-81.42,504,,,17,66,61,20,110,10,33,13
44687,40.54,-81.72,33,,,,1,5,6,2,1,,
44688,40.68,-81.26,71,,,,9,6,2,3,,1,4
44689,40.65,-81.66,22,,,1,4,,5,,,,
44690,40.61,-81.69,25,,1,,2,1,7,1,1,1,3
44691,40.81,-81.98,1161,3,2,30,83,154,66,169,36,68,38
44695,40.44,-81.17,25,,,1,5,3,5,1,,1,1
44697,40.61,-81.43,7,,,1,,,1,2,,,
44699,40.28,-81.28,8,,,,,,2,,,,1
44702,40.8,-81.38,302,,,15,10,27,12,98,16,16,2
44703,40.81,-81.38,89,,,,10,16,6,8,1,4,1
44704,40.8,-81.34,48,,,,6,5,5,1,,4,2
44705,40.83,-81.33,266,,,8,19,18,37,23,10,20,8
44706,40.75,-81.42,372,,,4,43,14,61,14,14,45,26
44707,40.76,-81.35,272,,,5,18,20,39,19,3,37,9
44708,40.82,-81.44,585,,,16,38,120,11,78,20,13,5
44709,40.84,-81.39,338,,,4,10,48,6,70,13,8,2
44710,40.79,-81.43,96,,,2,8,19,15,4,7,4,1
44714,40.84,-81.36,125,,,6,10,22,2,25,7,2,
44718,40.85,-81.45,1027,,,31,20,192,10,243,43,27,4
44720,40.9,-81.43,1325,1,,42,103,135,72,225,54,82,48
44721,40.89,-81.33,162,1,,5,36,19,2,26,3,5,2
44730,40.77,-81.27,83,,,3,6,3,4,5,2,5,5
44802,41.05,-83.42,24,,,,9,1,4,,,,6
44804,41.11,-83.53,24,,,2,6,,2,3,,1,2
44805,40.87,-82.32,725,1,,17,38,97,61,104,27,34,27
44807,41.06,-82.88,46,,,1,5,2,4,3,2,5,2
44809,41.13,-83.29,14,,,1,3,1,,1,,1,
44811,41.25,-82.85,271,1,,8,35,33,28,36,8,7,10
44813,40.6,-82.53,116,1,,6,21,5,8,9,1,9,
44814,41.32,-82.47,29,,,,6,,6,3,1,,2
44815,41.25,-83.24,19,,,,2,1,1,2,,,
44816,41.33,-82.35,5,,,,,,3,,,1,
44817,41.2,-83.55,9,,,,2,,2,1,,,2
44818,41,-82.99,33,,,,7,3,4,1,,1,2
44820,40.82,-82.97,382,,,12,21,42,31,54,13,18,9
44822,40.56,-82.4,29,,1,,7,,5,3,,,1
44824,41.38,-82.81,48,,,5,6,4,2,6,,2,
44825,40.95,-82.94,5,,,,,,,1,,,
44826,41.24,-82.48,17,,,,7,,1,,,2,2
44827,40.82,-82.76,119,,,1,14,13,13,11,5,7,3
44828,41.23,-82.86,7,,,,,3,1,,,,
44830,41.17,-83.4,328,1,,13,21,42,27,48,11,12,14
44833,40.71,-82.79,314,,2,9,24,40,35,51,9,16,8
44836,41.24,-83.06,33,,,1,6,10,,1,,2,1
44837,41.02,-82.47,36,,,,4,2,9,2,,2,3
44838,40.77,-82.26,15,,,,1,1,3,,1,1,
44839,41.38,-82.56,233,,,17,24,20,17,22,11,8,7
44840,40.79,-82.18,48,,,1,14,1,3,6,,2,2
44841,41.25,-83.31,8,,,1,1,,,,,2,2
44842,40.65,-82.22,149,1,2,4,11,18,11,16,6,6,4
44843,40.69,-82.41,37,,,,8,1,1,3,,2,2
44844,40.99,-83.26,15,1,,,5,,1,1,,1,1
44846,41.32,-82.61,105,,,2,8,6,10,12,5,10,2
44847,41.23,-82.71,71,,1,1,19,2,9,6,1,3,5
44849,40.81,-83.13,25,,,,5,1,3,3,,1,1
44850,41.04,-82.68,8,,,,,,,1,1,,
44851,41.11,-82.39,82,,,2,9,9,8,11,2,5,1
44853,41.06,-83.3,24,,,1,6,1,2,3,,1,1
44854,40.94,-82.87,35,,,3,2,2,8,3,,1,3
44855,41.11,-82.59,14,1,,,4,,,,2,1,1
44856,40.79,-82.86,2,,,,,,,,,,
44857,41.22,-82.58,582,,,23,67,58,41,85,28,28,13
44859,41.02,-82.33,18,,,1,3,,6,1,,1,1
44861,41.24,-83.15,5,,,,,,1,1,,,
44864,40.67,-82.32,47,1,,2,6,,3,5,1,,4
44865,40.99,-82.68,29,,,1,5,1,3,2,1,1,2
44866,40.92,-82.2,14,,,,3,,,1,,1,5
44867,41.15,-82.98,25,,,,6,,1,5,,1,3
44870,41.43,-82.74,1209,2,1,47,66,156,55,166,49,42,24
44874,40.97,-82.37,6,,,,,,,,,,
44875,40.89,-82.65,227,,,7,26,29,9,35,4,5,15
44878,40.94,-82.52,28,,1,,5,1,3,2,1,1,2
44880,41.03,-82.22,14,,,1,3,1,1,,,2,1
44881,40.87,-82.88,1,,,,,,,,,,
44882,40.95,-83.14,47,,,3,8,4,1,4,1,2,2
44883,41.12,-83.17,697,1,,15,61,101,39,89,27,34,24
44887,40.92,-82.79,8,,,,3,,,1,,1,3
44889,41.25,-82.38,63,,,2,9,6,8,8,2,2,2
44890,41.09,-82.71,166,,,5,10,17,4,22,8,,6
44901,40.79,-82.51,24,,,,1,,2,4,3,6,1
44902,40.76,-82.51,329,,1,13,13,31,34,89,4,16,4
44903,40.78,-82.53,437,,,13,45,59,43,36,21,29,17
44904,40.66,-82.61,208,,,10,29,16,15,33,8,8,7
44905,40.78,-82.47,224,,,7,18,18,21,17,4,13,6
44906,40.77,-82.57,622,,,21,24,88,17,74,32,28,9
44907,40.73,-82.52,352,,,12,15,77,9,69,21,6,2
45001,39.14,-84.71,17,,,,5,1,3,1,,,
45002,39.2,-84.76,212,,,7,56,6,30,17,4,17,3
45003,39.59,-84.79,9,,,,,,2,,,3,
45005,39.54,-84.3,523,1,,12,36,59,55,66,17,25,4
45011,39.43,-84.5,1046,,,31,87,103,64,161,34,85,32
45013,39.41,-84.65,682,2,1,11,84,104,28,86,22,19,12
45014,39.33,-84.55,1161,1,,18,82,148,90,153,50,91,43
45015,39.38,-84.57,183,,,1,20,14,29,14,5,19,7
45030,39.26,-84.76,430,,,8,46,32,45,57,19,23,3
45032,39.5,-84.01,6,,,1,1,,1,,,,
45033,39.18,-84.76,7,,,,3,1,1,,,,
45034,39.36,-84.24,15,,,,,2,,4,,,
45036,39.44,-84.21,693,,,20,65,86,47,118,29,42,18
45039,39.33,-84.25,289,1,,8,31,28,6,58,11,14,8
45040,39.35,-84.31,1227,1,,54,53,150,38,267,41,95,20
45041,39.21,-84.7,49,,,3,6,1,10,6,1,2,1
45042,39.56,-84.42,394,,,10,40,55,28,54,9,19,11
45044,39.4,-84.35,734,,,19,52,68,41,112,42,46,17
45050,39.45,-84.36,348,,,56,17,15,15,26,15,23,13
45051,39.1,-84.65,2,,,,,1,,,,,
45052,39.14,-84.78,67,,,4,11,5,5,4,,6,5
45053,39.35,-84.79,40,,,1,11,2,6,3,,2,2
45054,39.44,-84.09,23,,,1,6,,1,3,4,,1
45056,39.49,-84.74,374,,,14,30,46,10,51,19,5,5
45062,39.48,-84.55,7,,,,,,,1,,3,1
45064,39.56,-84.6,21,,,,8,1,,1,,1,
45065,39.37,-84.21,49,,,3,4,9,1,9,1,,1
45066,39.55,-84.22,518,,,19,27,67,29,122,23,39,6
